High_COLPAL.NS,Low_COLPAL.NS,Volume_COLPAL.NS,sma7,MACD_diff,bollinger_low,vpt,return_1d,Close
0.018063102141735454,0.021176851407925468,0.09444752897869889,0.01650863762466903,0.5338106756499322,0.01152207228752139,0.08430781421855804,0.49303766745171906,0.019804763725295882
0.022960155764653822,0.02406891443300696,0.11784959010270317,0.015371862842369965,0.5398078809379874,0.011715845662909119,0.08682957204634711,0.4869999295370965,0.02351846215612069
0.026113063918825452,0.028563814508276608,0.18111038501720697,0.015394435995913558,0.5458826563793824,0.012415508002398212,0.08832847278322845,0.4468237536320756,0.024966484338148964
0.02988653403906577,0.03163018007378099,0.10963399225900189,0.01730160956900817,0.560910016617478,0.014197372943216324,0.09269137046379591,0.5433271270972133,0.031951029400070385
0.04388998137311073,0.04190912007686404,0.23806690145522685,0.019989219724266816,0.5865646123814348,0.01870115751951157,0.10671328007292058,0.6018186753815571,0.04244475571231371
0.0405357983214088,0.04011458914904814,0.14429178274615267,0.02287002512569808,0.5887272066830522,0.025453273007223387,0.10140980531534696,0.3089485757602827,0.03574982430135892
0.04254831066149961,0.04276275830277071,0.13652858325976858,0.026275320396595303,0.5923720044360707,0.03108494256501526,0.10380547126508805,0.4752087566803065,0.03890138844083091
0.042548295815504955,0.04086376566075306,0.09182103441266556,0.028769701371295364,0.587755416361752,0.03081898623407947,0.10270674630986487,0.38484731313519227,0.036737901673078666
0.03818799415374219,0.035010027346072226,0.16827581086400262,0.03060912833625068,0.5804759489248287,0.030681490801210742,0.10202192207431565,0.4090238276238465,0.03600543622238389
0.04187745101583157,0.04389515083301221,0.11639321679071227,0.033118555817687356,0.5830430101729939,0.03001257982517508,0.10590570602017005,0.5236481935706084,0.042001765694171134
0.03483387379175268,0.03326783447703119,0.19313733893317334,0.03299810910814527,0.5633878383307849,0.030178751006675386,0.09437102789358529,0.23862777036673852,0.031133375333302182
0.03186546076782032,0.03480095500485364,0.10362506476157096,0.0313895649184146,0.5495721862973475,0.0309542084226353,0.09459928142769217,0.4282282124567861,0.03152513239250826
0.03416295300931488,0.038668547251103025,0.09179482951988452,0.03110349125785744,0.5432688491858357,0.031270241118719566,0.09577644141096928,0.4607475360220751,0.033807809506275543
0.03381073929194062,0.0379716538765163,0.07201231921126185,0.030358183552043894,0.5382362306778552,0.03182454880292013,0.09579014893812676,0.42206692497368065,0.033841857309022005
0.03600772744778713,0.03901699304363049,0.1135008517500046,0.03038578578158735,0.5393516496224116,0.03180720255733388,0.09774657748429771,0.4742600239913161,0.03692527977019622
0.03684624837080597,0.036577907367709994,0.1389518079283267,0.030456036747410875,0.5383696341972127,0.03237438507133711,0.09740474635426319,0.4139519830346247,0.03648233582485849
0.035504606858237864,0.03692635488453749,0.11042232278349827,0.02917873967283313,0.5315995072294286,0.03406332243287574,0.09547019090444497,0.367843336606903,0.0333308177581913
0.03382753540214406,0.03797166320854228,0.07616324701914795,0.03005200037436412,0.5330578986873253,0.0349266377218449,0.09706034383303014,0.48540816566598743,0.037061517053986914
0.04786452156284288,0.04494043608753251,0.2935044440040567,0.03287258581446301,0.55610086106083,0.03646230583808113,0.11924153530269249,0.6528722088145709,0.05067271363015097
0.05105095270650939,0.05330299397798671,0.26527995469465204,0.0352490108635507,0.5674754115122264,0.03908124345834235,0.11819270339512897,0.40937891190231024,0.0499402021066514
0.05209072531810888,0.0503412619871384,0.18063687716292728,0.036799839449633165,0.5627939377876535,0.04183985168875293,0.11275341640290759,0.32928933285347706,0.04436967749681664
0.04402415521985187,0.041038022268277574,0.2363530286759778,0.03706584431433102,0.5481217000824661,0.04414065469756656,0.10546610033441059,0.3270829790950345,0.0387310572814889
0.04655649839182663,0.0476757712226219,0.11627038135580113,0.03884754888876085,0.5537820875376417,0.04589825309907064,0.11180034253907845,0.5882842475759255,0.04857746068630603
0.051604493870789026,0.0496619234635724,0.1424157671928209,0.04175096816499879,0.5628647820804642,0.04575629901535966,0.11524595046754726,0.4955603027809127,0.053040717578406005
0.05425415976705167,0.04955727345778049,0.21490177623678453,0.0428275161990882,0.5516307240077607,0.045738443435030696,0.10523683639210296,0.2788818487257635,0.04436967749681664
0.04491294060518142,0.041456066280166015,0.11516431650633459,0.04081997828606515,0.5304648120786091,0.04587878711388066,0.10062399292252541,0.2988470991259995,0.03704451618901611
0.03667862100932345,0.04081153463428672,0.13481380058840903,0.03875724270083242,0.5145784822953396,0.04560991897069294,0.09979517646006922,0.40266086082635955,0.03593729454408612
0.0335759533694136,0.03363358728641874,0.17222128503334846,0.03727918301201205,0.5020600191703061,0.04532399620530514,0.09826019480884726,0.39419514837854314,0.03433584992207711
0.038187949149267264,0.03797171673456129,0.10688811984807714,0.03672460012907286,0.4961141443696707,0.04520142603956129,0.09863649297825064,0.432262996193403,0.03496626411014203
0.03617545289163471,0.040410770167934706,0.10059530601218492,0.035000617945168455,0.49682531049934375,0.044939207900754286,0.09970686468864351,0.4540623674529241,0.036874185029674156
0.05375107771475851,0.04175225974726693,0.633720747196122,0.03543474054481116,0.5304865705648338,0.044818972677477864,0.16698677290954808,0.7465401854836673,0.05598776453737514
0.060308367682991804,0.05121239912755482,0.2537394291009338,0.03647866406023431,0.5435771696019998,0.04571478735953094,0.16084770961412626,0.34740685130891663,0.051456365966977446
0.053918778432140546,0.051404050346418206,0.13922950700043693,0.038042041582246444,0.5442960985976506,0.04666279043168592,0.15799752848548002,0.3588065741746616,0.04765752499288406
0.049474529727925654,0.04913915965203708,0.15406111235766332,0.039166253854861444,0.5367227249750646,0.04771429756279216,0.15457666211932242,0.35349899692155584,0.0435690242950193
0.05026276293901599,0.05190925812378999,0.168618112275955,0.0419517239923643,0.5473281605389777,0.04807410069551371,0.1635129551128312,0.5837487957751004,0.05324505046768968
0.05294608497065356,0.05614282818274857,0.08834888611917731,0.04482501632074293,0.5546425123281384,0.04860993748916259,0.1640947986452273,0.44164808549869566,0.054471646749853886
0.055143028405100214,0.05657835272959311,0.11183083577047936,0.04710106345614801,0.5538392573092205,0.05016685292147344,0.16280919100950367,0.38628614488766505,0.052325160847072505
0.05812818182067947,0.057850180952261465,0.10327184464429315,0.04756279507221134,0.5628821959030871,0.050612804618438034,0.16658511024700773,0.5334308912305793,0.059122235666266676
0.057306472587970614,0.05778050287993669,0.10231809573411643,0.048235327093885616,0.5610404349945098,0.050386000487147975,0.16490205712657363,0.37112058766824324,0.05602185841292645
0.06450104845186344,0.06088161755539373,0.18191127205282762,0.04953772204032264,0.5583901278126597,0.05016574840356974,0.1653653145086813,0.429281228118099,0.05649885016101064
0.056115692813900664,0.05737973896793547,0.08690980075728501,0.0512541707905429,0.5523938246456868,0.05037838677173917,0.16477303497250792,0.40061862081518235,0.055221159138324316
0.054572792002915205,0.05704872638637509,0.09567078793199175,0.05098566156816092,0.5403705410054307,0.05151528258314714,0.1628294966235704,0.3592849525298894,0.051422272091426136
0.050715605189137314,0.048686238200277177,0.12128024731595477,0.049372101876184626,0.5183385241239186,0.05111295875499028,0.15766326761313618,0.2910610590274849,0.043517975627301975
0.044493697301264346,0.04746666774911662,0.09329287589053416,0.04858163428952972,0.5101707789508808,0.05097251513618656,0.159421783170712,0.4791964415090946,0.04695906127213095
0.048585738241109566,0.05469681131179782,0.09827835674212766,0.04730935950407483,0.5113243986063766,0.05132392466571173,0.16130666721672943,0.48020567705677386,0.05048538160583815
0.05024595785559133,0.0532158872627701,0.07891548867484588,0.045951753311673615,0.5062886500253212,0.052678606503305636,0.15973875191446857,0.36065225146092067,0.04680573097775986
0.04892109226174063,0.051125248073909446,0.08099004268667848,0.04498561419575814,0.509083009627675,0.054611722575031496,0.16111989423636494,0.47369699605824567,0.0499402021066514
0.04892113231922057,0.0484597191852128,0.12301268189425708,0.04323654771374885,0.5004636370030638,0.056600367646296,0.15673613879642698,0.3123734457524757,0.04334759839515523
0.04313524299363425,0.04948761491350118,0.0666914521277554,0.04246615570983037,0.5009804234810161,0.059074955311234356,0.15777578810397103,0.46921368823196674,0.04619245587308013
0.043889971674999084,0.04858169060820183,0.06109652554058055,0.04260166249986347,0.49960008953962753,0.060997298783409926,0.1571918250016958,0.3922197148587579,0.04443786524791915
0.04221291544917588,0.047797708051983134,0.05963960629332338,0.0420746886333449,0.4983541281430973,0.06019747016890448,0.15684744182384197,0.40380429480627766,0.043381692270706484
0.04308493338945102,0.04633423240520801,0.06869958401552495,0.04070454029189141,0.4954402014254486,0.05893450094632652,0.15602021558273726,0.38461684804331847,0.041184111627402986
0.03919412780859449,0.04239682002164291,0.13669472955913725,0.03916876499942279,0.48737698474189745,0.05679724849478257,0.15240552306893834,0.34052041049223447,0.03638010027100946
0.0355046013866987,0.03030600170297698,0.1823751350507365,0.0358186809744897,0.4693133167349497,0.05251102005042846,0.14309443237820185,0.26516729006045414,0.02719811278419898
0.03047349650855269,0.03286710496840972,0.0749552742533107,0.03417751905297006,0.4697723809780438,0.050027952136267484,0.145223082809997,0.508434795405617,0.03220654917548571
0.03483384166822112,0.03797173382717817,0.11925355362913198,0.0327898130602185,0.4812306605344504,0.04889149716614699,0.148277276315963,0.49989855728086735,0.03677199554862992
0.03573939136449705,0.038511783415987044,0.08716748220296527,0.03116620878999682,0.4858852103254471,0.047234317801310544,0.14665204904328386,0.3643980155424815,0.03341600637426473
0.028461013107706268,0.03206571091585847,0.07337479165745402,0.028722030345892546,0.4806876192099727,0.044986584811557984,0.14393144335750713,0.30795963799991516,0.026789354860022097
0.026683227713586943,0.026908706345268985,0.1877320338618169,0.026972950290128805,0.48498702095611,0.04352591635496256,0.14661747723444213,0.4652911602214935,0.029310458738624312
0.02931628363764316,0.0323966627275053,0.1476289030504497,0.02564547104558701,0.48768129461314624,0.042172068486962755,0.14499923711831128,0.38792254159578393,0.027368490016345726
0.025106842296474086,0.028894830806800442,0.10612890587111524,0.025773457975690417,0.49374855446726507,0.04129814009915089,0.14541940054575817,0.4336055923583113,0.028066953737098832
0.036879829820978816,0.03277995869348904,0.12457715038896978,0.026744605806974353,0.5184609163060847,0.041649569093340666,0.15298628889568205,0.607457054181352,0.038799198959786674
0.04331973836060016,0.042536226459951976,0.2565963083493338,0.02811474736155062,0.5478331420011902,0.0415756251751086,0.16331177962935953,0.5446899070276175,0.046073219454260295
0.04486262645743144,0.04704854090504418,0.13747013961566523,0.029876362779489518,0.5652521545961181,0.04165014507868453,0.1627885980559141,0.4098317338299894,0.04537475573350719
0.043286191319240996,0.048703656251939675,0.05298629320326972,0.032792310631025556,0.5773867666236934,0.041976763348495594,0.1631383139590693,0.4416920885169484,0.04658430507789579
0.04388991661402597,0.05107298406720806,0.049321247782365456,0.03534942271161945,0.5836038497018036,0.041985241824662844,0.1631611711000272,0.42290304261657397,0.04666944762116437
0.04186071325020757,0.04434818923193734,0.07707277517275667,0.03704329152141905,0.5725126091117211,0.04238539283489112,0.15988868571635179,0.29148287027636693,0.03886734063808439
0.037852506866749513,0.033790414076938335,0.17016984228112136,0.03738708078562447,0.5499639635666758,0.0415500111361628,0.15191950516991298,0.27809972816102263,0.030400771664193027
0.03062441876883032,0.02995764749244112,0.15879255133201836,0.035886447943260624,0.5325346731669498,0.04075360969720776,0.1503200637525024,0.39064449999123685,0.028612133236285586
0.02376523600368502,0.019556724891256094,0.09912655816749186,0.032021938987738585,0.5075777325836183,0.03814463972754362,0.14540389172427176,0.26963654758114786,0.01983894974645678
0.022088068342335176,0.02577625170624054,0.06813781662653133,0.0288801306501007,0.5009481774717389,0.03684885900853402,0.14705569655504303,0.4957076028138323,0.024046548644726995
0.033944903779626334,0.02577626840978048,0.2369419108498629,0.026561407630906808,0.5105583868608131,0.036587297283627085,0.15625004168719553,0.5402932252949505,0.030843623463921166
0.04221284328135738,0.0386685401772105,0.18277075614036142,0.02632551614031381,0.5423031647521673,0.03625267176817165,0.17087677874978086,0.6665097730876086,0.0450680951447649
0.05158760423296477,0.05086391846619942,0.1191682057491715,0.028503689719720338,0.5768318800102045,0.03580109612224064,0.17646335489657547,0.565018564243711,0.05365390053747615
0.05562929042330439,0.05156074744920114,0.12162473246897224,0.030784745570493766,0.5839030166534823,0.03601056211885861,0.1713948342001568,0.2938901545371508,0.0458857492115331
0.05225846202973533,0.05103817156552287,0.10217742641384041,0.03410219828988342,0.5950142216803225,0.03557301066237123,0.17431717604171978,0.5090524095212425,0.05113270451326435
0.051604419713654204,0.05227514376274328,0.11958875788262283,0.03903823299037207,0.6028805755176101,0.0353643109956035,0.17574527990928152,0.4580469877433839,0.05334728602153871
0.05462311958162891,0.05898258950701202,0.09631499154619241,0.04395671682643992,0.6112787709178256,0.03592758089352921,0.17785909042083428,0.4886800505823579,0.057435740646598676
0.0585809992051603,0.05521942440680039,0.10455916000216191,0.04669702029622408,0.5992374861662466,0.037108251801258985,0.17341183322524648,0.29125713988307955,0.049446209493596294
0.05011187441643239,0.05368632170497978,0.13761772411598067,0.04787395303087344,0.5942413668311227,0.03869469077172727,0.17610115700352574,0.48131694809988856,0.05305771844337687
0.054924969816977476,0.06046342691404977,0.07795373271409717,0.0484084603310761,0.5948160182271458,0.04018266446265367,0.1778700490956378,0.4909601885682882,0.05728241035222753
0.06148229139831263,0.06171783474047404,0.09944210875139692,0.050654407666130774,0.5980947749263903,0.04002709392905862,0.17990883909315705,0.48425713369954987,0.06113239213964777
0.05931887230700916,0.05715326187695169,0.0625172310818417,0.05112868143124655,0.5850112004989393,0.040027600073712255,0.17766903592058544,0.3117906109824199,0.054352318185424464
0.05898351231193211,0.05278038359847392,0.16051843468712543,0.05177110007881608,0.5791697533543612,0.03995252620804002,0.18055489860551685,0.4765295865802476,0.05770835343259445
0.05557904181271078,0.0582682770084752,0.11132748345497681,0.051512628647802206,0.5690905936386573,0.03998598482755944,0.17935407504674014,0.38845875586341494,0.055681103948632904
0.056249843292995594,0.052013784054948164,0.11740155922751616,0.051158794805351404,0.5457761854197367,0.0400024210377401,0.17393676440538863,0.2802041208212296,0.04704420381539959
0.051319377326719984,0.054034788008577916,0.07008498574290052,0.051166328239035386,0.5399112708823846,0.040781822046099536,0.1762480826953587,0.5224571936894957,0.05310885925670378
0.06535637988045906,0.06062030143196123,0.23949706987443672,0.052428578806876514,0.5564319343347193,0.0424433413966101,0.19263789625754454,0.6310133507995439,0.06585121487996798
0.06533955001134861,0.06572490365544376,0.19185839458272075,0.052338245471439226,0.5558993070821658,0.04543107468707014,0.1872829103710728,0.33602698417546684,0.06051916310777289
0.062304075230071865,0.04863391866575073,0.24585048252488512,0.051527709088924845,0.5340834461893705,0.05175041609913561,0.17210465547658826,0.23245810193993927,0.048849981326692216
0.050229219376118794,0.05149113721308268,0.2533434440544647,0.05048126764206312,0.5224876997610713,0.058174812238197926,0.17451288479249435,0.4505885421064146,0.050604571951853194
0.05836292384828706,0.055567814223150824,0.13912614325668948,0.05137461750008493,0.5336084730083421,0.0635553440628181,0.18288012984062957,0.6056225991024266,0.06174562117152271
0.06099597938639084,0.05856446128993592,0.14612321358607225,0.053221564324970105,0.5361815279649262,0.06497728821260412,0.18121174349784744,0.3865259879442076,0.05958222654938006
0.08464252898274577,0.06919183720403993,0.4414925724597132,0.0584035215205429,0.5847951431074032,0.058775903422201015,0.24838566526770692,0.8873362784990242,0.08828664361367805
0.08910361415331952,0.08886134944494456,0.20019100455182628,0.06162563218912692,0.610750672255265,0.05685576751426241,0.2478217871255147,0.4128600653019058,0.08772455539513008
0.09026456545031519,0.091864514870661,0.13999727396323708,0.06573729885138208,0.6230938809421253,0.05536849407757388,0.24831810764350207,0.43233871105619587,0.08843126614794222
0.08939910747728624,0.08981963146848554,0.11584091227966736,0.07114897147930238,0.6201340361825554,0.05493742160734921,0.24666759208017922,0.37785982088945197,0.08558719190769887
0.0831036074539579,0.08491898399618075,0.09308451059724045,0.07598732265635383,0.6087278319121388,0.05479549892785468,0.24566543029967944,0.3885207789816265,0.08344978234746286
0.08454594347451,0.08241581691214733,0.13930793970035799,0.07812571156165565,0.5840309597428497,0.05649996664396667,0.24060116686553082,0.3101800030971722,0.07626210228918257
0.07899716669029705,0.0743246597747374,0.1899046742431563,0.07983375815791122,0.5557017289385514,0.057913127440161916,0.23564899263897485,0.34164218208579894,0.07117732326034393
0.07327865899977831,0.07818517568056754,0.19149498367380588,0.0776739770156975,0.5391128507449362,0.05887721163420262,0.23807678095448517,0.4603013218774794,0.07362494101529166
0.07906506490512338,0.08058260016228552,0.14100798211952817,0.07687669540434078,0.5411638543653948,0.059258686134697924,0.24439144980833186,0.5585968231294511,0.08231219872417034
0.0867349377935655,0.08904395075665589,0.17633545319997226,0.07602355100680941,0.5408249287348861,0.06073791666808043,0.24468415687503445,0.426566467927092,0.08263968422068174
0.0815254850251847,0.07492396827036113,0.1893137903066282,0.07352507754516208,0.5150560648824984,0.061834624797725,0.23124555771169295,0.20414267077136794,0.06862627205862232
0.07582396369428851,0.07527655206220113,0.13049126712849152,0.0729588619547143,0.5164729547495632,0.06358684024412647,0.23870434369414387,0.5964919610951398,0.07960602038869052
0.08312060956348105,0.08285658861605533,0.09353235949400536,0.07457119322191869,0.5292619116831905,0.06723807686484112,0.2423269876372172,0.5400704341116074,0.0872074342340659
0.08313767098882613,0.08541271002206069,0.08089268423086002,0.07639427738659349,0.5297356747726527,0.07020791081868888,0.24084270615780437,0.36530462515317985,0.08355335401265102
0.08167824096201776,0.09003111370962008,0.005794192959364037,0.07793042595730776,0.5294166082585896,0.07115261921264165,0.24085734856752775,0.42922143752087266,0.08405310572630603
0.08924634678304161,0.08904396306640411,0.1344070788150366,0.07926344329363894,0.540000819555039,0.07281681278589497,0.24581969652337396,0.5345250914380022,0.09136140438755008
0.08617494068945925,0.0903836270324469,0.10988657830886361,0.07997692054541788,0.5381821736166663,0.07829114229984152,0.24369652280672202,0.36232636464288426,0.08748313389798318
0.08393510399587284,0.08352643848406899,0.17170064476774732,0.08248047059120561,0.5320490622581446,0.08454169694594821,0.2420924247919464,0.3928799215688074,0.08562165436568853
0.09128262128297865,0.09440283775487995,0.19587866188354583,0.08424514010388134,0.536608147704443,0.08785600576052571,0.2479762227281179,0.5134531129761071,0.09158550251009251
0.10042879545606448,0.10178889056048362,0.2771928081399676,0.08656585846496995,0.5566660917610958,0.09121733535414928,0.2636797175956287,0.5949384590781768,0.10296166125265144
0.10176937549175263,0.10298761252380578,0.2561641095968687,0.08885355866851513,0.5598761130009153,0.09042236153338751,0.25883657891467926,0.3635973348105227,0.09908343683588933
0.09671261868364284,0.08701673738621413,0.16048986407485719,0.08829749624634792,0.5273863878103244,0.08998011500279796,0.24401721748616403,0.13876662119513944,0.0802782686835129
0.08298485345719969,0.0850423905546483,0.12309420822735366,0.08759163387077934,0.5161423114206095,0.08996061429840668,0.24795805403782226,0.5195056807991303,0.08656964839723308
0.08856755990681547,0.08086456370946188,1.0,0.08715998848131207,0.5049817506265755,0.08991784081749304,0.237818745224714,0.3904400140054564,0.08455290351276573
0.0886524208451332,0.0852363052987331,0.1813087414972857,0.08650997531816368,0.49231593926194345,0.08974691648952166,0.2347588890628082,0.3698123812044107,0.08120903148606268
0.0834259894785267,0.08772183439263553,0.09303628631538645,0.0857888696164199,0.4942051495374846,0.09069085659423698,0.23734922085744412,0.5067300866616815,0.08669026700019694
0.08890698205920106,0.09405027865391008,0.10051905705332896,0.08434413349461672,0.5068558503736105,0.09274682412110663,0.2406150438998003,0.520959373152715,0.093154051149475
0.0915201115387198,0.09757579942221478,0.07924978303622626,0.08357986325392613,0.516103582857625,0.09452512993428769,0.24090666794462587,0.4327508026874317,0.09389517828747201
0.09467642111936653,0.09651821634176422,0.07582604100301411,0.08573301361712254,0.5232129453152196,0.09489545402751615,0.2412825476768586,0.4366616584397683,0.0948949581516107
0.09849438114055037,0.09847489923378244,0.0840743949626917,0.08802327247336944,0.5390283702733528,0.09468542418322184,0.24428751163133364,0.5309166213550542,0.10211710066788066
0.10519713750983656,0.10868149473931349,0.12046225430865762,0.09077566337143422,0.5492805195396844,0.09807953960963517,0.24494652847726192,0.43823417909748835,0.10323754520778788
0.10553644412638424,0.10713016029454275,0.14867309523640546,0.09490676086309263,0.5636520683101881,0.09812204741697211,0.24930423287365236,0.5112262129097187,0.10925304096637162
0.10825147486580239,0.10903399712804857,0.10116034901277617,0.0976692981425607,0.5633897561028637,0.09805231295974742,0.2474472948127854,0.3652813259006157,0.10544378753839362
0.11911148202005023,0.11423417213346337,0.21357442562605583,0.10207714412551322,0.5897047433260221,0.09573793545948311,0.2657224013417562,0.6834721684012677,0.12307677139107348
0.11561593135000864,0.12206098548319927,0.06203043880274941,0.10533479766995651,0.5899436665249264,0.09591513221605691,0.26366207095812866,0.3197883655984018,0.11600980208136663
0.11824611496591403,0.12229016992578795,0.0814879356495183,0.10877780083053729,0.5892726249774275,0.09534157463688514,0.2645379286519336,0.4543928441218725,0.1182678302445665
0.11680369714791033,0.12295997059711122,0.06722210120657153,0.11070750004903523,0.5790842931989097,0.09601978022738938,0.263565656236342,0.37720013562570764,0.11521688911077549
0.11724496289500314,0.11802422219265335,0.1724041733475495,0.11234773895525657,0.5670521459769924,0.09741338484176593,0.2628715718032917,0.4091577462142376,0.11437232852600471
0.10842110474182226,0.09546046425111537,0.1903974718101776,0.11012349605346489,0.5220831641544232,0.09771053707559724,0.24449306806835244,0.12594172891044464,0.0941537388680041
0.09331886821668439,0.09380349237941349,0.107820031347603,0.10872699426787141,0.4956359384932564,0.09729948809276173,0.24546015060143025,0.4489462929276349,0.0959636168589239
0.09942766919544338,0.09895084537698179,0.08970935680272647,0.10577658265395001,0.4910834910165658,0.09747570080821694,0.2485989938416949,0.5286120452175803,0.10304786347043032
0.1019220572292498,0.10640742712713164,0.04056899557191906,0.10394335889474887,0.48963412388828287,0.10051479006841929,0.24870124171034877,0.42920080597339216,0.1035649385586897
0.104518322881818,0.10906923758021464,0.04603544539309796,0.10251639081743663,0.49782395308077665,0.10255574034926146,0.2498256711663138,0.49626846168786176,0.10858083874435392
0.10713155348521136,0.11167822020701273,0.05967763978354031,0.10109197460594882,0.4982773142291751,0.10528039608915302,0.2489521886348907,0.3766701526850563,0.10554722098516739
0.10282137020799947,0.1099505618203635,0.0494053218133713,0.10001539263747344,0.5015423996398267,0.10941067097242124,0.24931575216247095,0.4440149602663199,0.10706393771915107
0.10417893309673104,0.10892819264018677,0.06778605233663024,0.10121892314384168,0.49603428207961253,0.11223718498062424,0.2477611814866669,0.35126733559364837,0.1023239214886234
0.10280441451624117,0.11026790291924177,0.03387255359582993,0.10282615746627416,0.5009189197125108,0.11401153747242337,0.24851347744447502,0.4894845407756183,0.1068743481274031
0.1042468264417798,0.10956284919798892,0.10221855353723289,0.10327050110296937,0.5031947404694178,0.11575935957451283,0.24811271755468703,0.40948013840830916,0.10606429607342677
0.10977866886415638,0.11026794752203845,0.08228609300880758,0.10479903479747316,0.5182955462885305,0.11757174646409269,0.2512545436373428,0.5383873493839233,0.11394140958271953
0.11402087867848748,0.11777744478732405,0.09067129474189728,0.10552013371233976,0.526758630537146,0.11821562714382644,0.2510529316545095,0.41467615487402865,0.1134760281814447
0.11402082760632354,0.11848250822053324,0.06914524917122478,0.10640880062509855,0.5282524809483186,0.11880030224618837,0.2504259954111433,0.39372332890296197,0.1115799479727459
0.11741458440881453,0.12260740508918949,0.13444693208947442,0.10822424955293147,0.5415201406227225,0.11853479150579488,0.25546335863533254,0.5361999047948238,0.11938813656605934
0.13472286349059087,0.12849516390654175,0.3270146785615043,0.1120176456092265,0.5629290898008353,0.11760139240747952,0.26890398112530467,0.5473253475137775,0.12807544034774282
0.12552578555897392,0.12202576374030744,0.10766953519253408,0.11380263503221771,0.5585922039692208,0.11795474226223285,0.26434785354720813,0.2919232525742968,0.11899177222637342
0.11885695466872398,0.1185177628299599,0.08668687719022405,0.11518897007577616,0.5475905776425759,0.11796574908389362,0.26290468007629986,0.37051161389169235,0.11547544969130757
0.11334214139448145,0.11731911920021537,0.0952740749718343,0.1149274513369028,0.5333096070452292,0.11806822757504859,0.2614024040622922,0.37320650576401176,0.11216608619539908
0.10736910745370859,0.10815260683536138,0.09171439505732047,0.1131297772404381,0.505068916298887,0.11709323410991462,0.2566133786527971,0.2616091616414082,0.10127249401030508
0.09851141217144316,0.0980342481834165,0.12419463174573539,0.11062117097114171,0.4765953459513428,0.11496275285059038,0.25253062292375594,0.3208323581325749,0.09455024142610441
0.09637324861617919,0.09898606309492414,0.09136390461637402,0.10764282457069446,0.4685398740037132,0.11597880971089652,0.254620624149704,0.4915235655564806,0.09916959298086353
0.09803617301843576,0.10184174142157337,0.07789604555429445,0.10274491854627538,0.45889730344787105,0.11572543041520827,0.2529594876277075,0.3561920069293416,0.09482594109002179
0.09705200805476594,0.09939151901148408,0.164164008416866,0.09891596604036684,0.45314459524607054,0.11392116463525043,0.2514749291975893,0.3937962112865356,0.0929988779429119
0.09265711243105917,0.09373296767445954,0.09306831451767439,0.09467061825804352,0.4427835436672877,0.11064359004088326,0.2485429692561094,0.325028621005779,0.08665585061501208
0.08973843787584707,0.08613537274425859,0.11317183476286484,0.09113366435648157,0.44338442467586686,0.10783462237783198,0.24939605609410628,0.44456358285979236,0.08815542826561046
0.09365820240863137,0.09329221459629494,0.19061002260717938,0.09025766854344192,0.46050469217279044,0.10675616517210001,0.25624669624117546,0.5315255517727426,0.09532578494928629
0.10112451384779558,0.09826329196138511,0.22347769135622514,0.0913469283985135,0.4863351746368299,0.10644165432844638,0.26356109690619245,0.5216951163348535,0.10194469623232266
