High_PAGEIND.NS,Low_PAGEIND.NS,Open_PAGEIND.NS,Volume_PAGEIND.NS,sma7,sma21,MACD_diff,rsi,bollinger_mavg,bollinger_low,stoch_k,obv,vpt,return_1d,return_5d,volatility_10d,Close
0.06922265542479072,0.06336398602796806,0.07359982343061566,0.1197245908890935,0.03474125471463274,0.041020436896667234,0.6624572022378676,0.6299408359933021,0.04181187636013428,0.03740324701029207,0.7058252052717167,0.3274053113682889,0.17914832037131673,0.4336003073182379,0.7180033009969244,0.9709983481352823,0.06341254269344015
0.0575476537842165,0.0604611721790877,0.06279032748977142,0.054423109747741984,0.042840522556893856,0.04270894721122309,0.6593310001227902,0.6256223028371612,0.042672251869249944,0.03713636435922596,0.6990636942648161,0.3186398926063898,0.17893033292559596,0.4711315413503176,0.47501427209997477,0.8643257168833777,0.0627779205768289
0.05998652396869314,0.05868942364663038,0.06470310822412106,0.04962460603467135,0.05008267195179805,0.04326976120991799,0.6397956302010092,0.5894431948174832,0.041982110160579955,0.03792023080481399,0.6442595266541346,0.3106473237362104,0.17731737336022138,0.42597214802206346,0.48057615078001253,0.8832470211099219,0.05763410925821805
0.06031841964044543,0.06232053373713414,0.061395101692440335,0.058815327324786094,0.0535180112148792,0.0430644689039249,0.6375066910913153,0.632751504991607,0.04233735454252885,0.037534344342149084,0.7397424925326638,0.32012015570060043,0.18067995260899194,0.5680768120077855,0.27559369069793205,0.8843945935831942,0.06659595252731992
0.06247626553576463,0.06739362264619303,0.06885490445541675,0.04965826287434219,0.057884419412297716,0.043425106802370106,0.6297965016454811,0.6348334094629726,0.04332132968108626,0.03703012815972817,0.7443081790942554,0.32811814536160355,0.1808134769405109,0.48173972291309974,0.3503520862084347,0.8823042156637043,0.06702447888282587
0.07014616451930061,0.07297588486220391,0.0674259634138753,0.049973194731262154,0.05735291939230869,0.04485264861903859,0.6363986927304454,0.6815309480367637,0.04460813638472938,0.035833153325474876,0.8472552962038555,0.3361668581367425,0.18384089993423638,0.5734791140810389,0.4349742308801672,0.8776849312522539,0.07668689269719992
0.07738790396991074,0.07815167796702377,0.07876796712756984,0.06047653276853951,0.05833890385418028,0.045967051761027444,0.6288923606249746,0.6624970615023209,0.0461203102768909,0.03523239238104092,0.8193679771769307,0.32642647142526915,0.18300517578965234,0.4555803590244488,0.42538856071926107,0.7151714022975363,0.07444381553798135
0.06908870112710647,0.07294850336382658,0.0767445790860598,0.07040530047143616,0.060049918685445736,0.0474320060072152,0.6178350628599267,0.6647864557392813,0.04797380580038835,0.03520934873935688,0.8150342441210462,0.3377659914297297,0.18319524993673456,0.48175691534749254,0.459963486786249,0.7005397351825023,0.074880260134712
0.07189169440496596,0.06492487017158993,0.07554087888943162,0.14121929113887532,0.060043284539423425,0.048586271868830466,0.5811576611683024,0.559435266148776,0.04902519358261859,0.035688932741853474,0.6585206711378278,0.3150211275322353,0.17259289748165388,0.35850672651692145,0.3321066427472962,0.28594539550256975,0.06273345660687529
0.06103056588372063,0.06144699392672176,0.0660739568378318,0.23929772599966823,0.06036088085497571,0.04943924445822623,0.5476523047030722,0.5351417260326838,0.05078800046431675,0.03794887083549059,0.619585643761047,0.2764796919751774,0.16810050166972443,0.4477295190406964,0.31182831635337926,0.23999989948022105,0.059762731839735295
0.058017382542017215,0.05953001903709959,0.05769350903669257,0.07573750549928719,0.058935894379174014,0.050983845734383526,0.5183814451255455,0.5124120630523825,0.052708192537231024,0.04128567849880149,0.4548481770038151,0.2642813638245073,0.16679271131246876,0.45011576981546275,0.23994928066954546,0.2358722261783437,0.05704528004715065
0.05422922892818077,0.055834473056190326,0.05921671471885348,0.0362868812851143,0.05751772380681974,0.05284003150120964,0.4994191360879359,0.5159548327814878,0.05575680828631402,0.04979099605196924,0.3971675276723564,0.27012575073112916,0.16690260695844672,0.4822779668639257,0.25548920753218857,0.23633444590689345,0.05751948856356798
0.04954300647382931,0.04476976225565338,0.057154364750725106,0.09222454881804391,0.053016625095576586,0.05519263764271898,0.4663071862358483,0.4228253474128794,0.058034102477504845,0.05785814187905647,0.1274633133391141,0.25527200947554235,0.16042928654068772,0.3662499645013707,0.18824940633568218,0.2726019038580669,0.04651922421613014
0.05693455975139322,0.04618831285282049,0.046505309872290845,0.07699242480701408,0.048824877522139376,0.05735699709638531,0.44676409539600215,0.4214418165238229,0.06000784313972929,0.06533223068263305,0.12372095923700402,0.2428715632670177,0.16034416370649984,0.4757267778202538,0.25658603751129677,0.22608684715364424,0.04634950806680521
0.04686847799686905,0.04008692995114577,0.055267124246474064,0.0459391820907148,0.04356192603948328,0.05889927969801845,0.4245448423289869,0.36641994983574316,0.06165683212212758,0.07329133437865454,0.06880941458450708,0.2354725709920318,0.15832553513867678,0.407846614437419,0.23321454694195964,0.23192693842135936,0.03960643351008547
0.04222374739742013,0.044079717587965195,0.040439408532593424,0.032425960962874104,0.04064722265938103,0.06065435669386954,0.4216715587544746,0.4008778605073334,0.06346434793781397,0.08348239085397269,0.14084578351717184,0.24069511575130803,0.1590943740336353,0.5150520721296945,0.2709693841777538,0.17662737905542764,0.04319826954867029
0.0382749824560335,0.03856856685881144,0.04661317108806462,0.0521200202902662,0.03718556987814159,0.06204341915469769,0.41200620300077606,0.3461611297082235,0.06309283002042032,0.08196009388134262,0.036353695542271004,0.2323006339614868,0.1568267323037478,0.40853317137118794,0.22783435505199376,0.18148842937831927,0.03656173132842727
0.03669410904738285,0.041486358451479466,0.04213786233661143,0.03884960922005082,0.03445862191834104,0.061800526796971234,0.41565336899168226,0.3689228520889916,0.06314630523941733,0.08219042164464208,0.07935005750080174,0.23855777536939785,0.15739600944355273,0.5006994022716986,0.30710274914520186,0.191497894341499,0.038768484248181856
0.033611345262075265,0.034281387844248556,0.04191672391676515,0.03978478855090477,0.031428940443354425,0.061772921128542935,0.4206426739152609,0.35527183061314777,0.06086536307625934,0.08014143312712274,0.12073859948046498,0.23215001341645727,0.1569870128394807,0.46118809380386294,0.2984915920258151,0.15008517255090392,0.037213684980026696
0.047537756717874025,0.03529461969915754,0.035182184886616064,0.05715893000098567,0.031814076165796124,0.060197647820909084,0.4519612235943512,0.4753855138490431,0.05987238393287875,0.07945638698037061,0.3350920887566325,0.2413560650324531,0.16149294515893398,0.6024003191874789,0.41487217524470565,0.2505144408595467,0.04910051548304101
0.0480718972530228,0.04556253069759869,0.045831317684516426,0.07869930739032077,0.0316490404236528,0.05905510414716575,0.46856033058669094,0.43808855819234765,0.05890939270386675,0.07829101411496642,0.29534505233044506,0.22868070728929868,0.1595251431922311,0.437855792086873,0.3679554824996612,0.25280598685672306,0.045243390677273176
0.04009537180483164,0.04008696298171194,0.045022492224897404,0.03586136266927587,0.03142249631645866,0.0577743753127139,0.4690094305154661,0.3725679374953332,0.05760079501723425,0.07612340341653523,0.15234766398432595,0.22290485466666202,0.1578494806685252,0.40343364751078176,0.36483923509691035,0.26502321370920834,0.038088069226026866
0.03348293083759807,0.03872325945028238,0.037835131817598344,0.034108802946415905,0.03088800556065363,0.056603010626649186,0.4759424515305809,0.38890217875573935,0.05664580702197486,0.07444748232209952,0.23532331971460263,0.2283984389671225,0.15819451121165368,0.4935085700496641,0.36052347231772397,0.22795140157305582,0.03961595754848152
0.03596459254785017,0.03805231884835708,0.03963061651213595,0.04410728838863072,0.030876744861988104,0.055533505200415334,0.47793140869229134,0.35941949085889596,0.055049949885508154,0.07266797241129341,0.1692801286932184,0.22129449259268294,0.15728327515188167,0.444740392976231,0.35059296965226056,0.23040266790113106,0.03648625886137019
0.054300257662270146,0.040881158245891835,0.040412433886572674,0.11460153907919694,0.032441040142556665,0.0546564161557036,0.5069837708418604,0.491494706243123,0.054108027675604964,0.07275652683732081,0.5363679948755066,0.23975228534733134,0.16699982728495555,0.6118352198834778,0.35612757551188173,0.2841343135198012,0.04925284472506147
0.052871954467529625,0.05104078544333196,0.04987520710857474,0.06260893396768462,0.03510045695716901,0.054050219983895476,0.5383605097241134,0.5429854370714695,0.052960598153531935,0.07463360621516968,0.7002556924129483,0.24983611787741966,0.16934709652191682,0.536889299974937,0.4160985072222382,0.2902136683080859,0.055037867465918044
0.05597070083583894,0.05269206719878422,0.05722573339480441,0.05960385899707426,0.03535936214776214,0.05274285719606342,0.5506717555550529,0.4978657648511839,0.05170933789917764,0.07663026041991361,0.581211810233275,0.24023628452801754,0.16774151931010786,0.43479198392026763,0.4355615613000994,0.2762643933649392,0.050835773129874806
0.04839175256229905,0.04971259697922109,0.054781827601394384,0.0322624848844729,0.03574790995277799,0.051397810346551664,0.5526895258309065,0.4661968503969583,0.0502765653598487,0.0796503460872019,0.5105597592162747,0.23504006932417065,0.1671185986351839,0.446882285530402,0.40693452758167803,0.2829920029529338,0.04784755071079788
0.045808496599314574,0.051377778362509174,0.04852736408667124,0.021574034229005945,0.03750438892546393,0.05013249173662426,0.5576176370148584,0.4868285173245583,0.049594280144305,0.08074390372866214,0.5691628444721079,0.2385147962421529,0.16740078939624425,0.49820634058543656,0.43977393365303435,0.28030039070434687,0.04986050052365604
0.048180339247007986,0.04448361707902776,0.05257122716229767,0.046239689587775835,0.03795565956559954,0.049116335426765634,0.5466180253241197,0.4091317511065045,0.04868677741568139,0.08128045125156547,0.3589668142542968,0.23106740404909842,0.16523969322334006,0.40341669569990013,0.31437750246714075,0.24529101846945145,0.042640504207022534
0.03749720824579833,0.03680082201823581,0.04313532931347108,0.15709329916362752,0.03748166098560435,0.04777851623298646,0.5222274829432978,0.32167428182765184,0.04742874067920966,0.08015537033953835,0.08730952283482718,0.20576586287954732,0.1556194974566995,0.3804360521190161,0.22253732239447296,0.27298843661406397,0.03330938296080871
0.029199565504897163,0.02940707875965115,0.03585632689636442,0.08796215047973016,0.03408714278789804,0.04623384774887196,0.4955686251125968,0.26551845406689295,0.04578475848697705,0.07776512845839423,0.02410673300399483,0.1915986260618458,0.15161801675968453,0.4053910029508869,0.20545285475355307,0.2720500096072369,0.026501799655650637
0.02456661795312748,0.027555737398411273,0.029331939308680388,0.050201580429028544,0.030403159367050292,0.04485964664758424,0.48918357848168187,0.3124593934400713,0.044927593662762444,0.07593541084074529,0.16141414604256832,0.19968412277471695,0.15292523830020002,0.5187425176835913,0.24688855910100688,0.2797486903997967,0.030346742551842054
0.027325519521645025,0.031855219533091284,0.02992514915081068,0.05448801936710717,0.027791800868018912,0.04419281769703698,0.49435963791248516,0.3484937959112107,0.04423773663090724,0.07490851624198847,0.23457312758606605,0.2084599959189189,0.1540191434690784,0.5092925702333283,0.25330515595071856,0.2825449934524881,0.03333369140764514
0.033456052555815796,0.0338158512529762,0.03557847102013745,0.11147385704978567,0.02561080264351634,0.04352932114103525,0.5007905697633293,0.3474760283620493,0.04389976949028629,0.07413547556046873,0.2320302009710454,0.19050594951152866,0.1539418080743359,0.4763794154393575,0.2963708704016769,0.19251577462622638,0.033229868314664956
0.03330475444486608,0.030639207103297983,0.0337047461370974,0.08512535970747398,0.02288563094946272,0.043124191574909876,0.5048904491468965,0.33064777257867944,0.04328481180885213,0.07298556904737741,0.19200250170932856,0.1767956079203949,0.15301203050917844,0.4601703835550719,0.34428101509870845,0.1581669385746584,0.03159560977268222
0.03697387654198442,0.03133621717081564,0.03518224901395561,0.06147421765878215,0.02281386981328648,0.04307166015534747,0.530517627427826,0.4617533920153121,0.043581503746137784,0.0733714589385237,0.45074358950326837,0.1866966823598561,0.1573662046926259,0.589719266659013,0.45617226681754164,0.23711023339831394,0.04215954026802199
0.04178204007016234,0.0362531926397221,0.04178741007863929,0.19930859235076195,0.023173898225937628,0.04302921272969962,0.5361547381889329,0.39155544299589023,0.04342005677438854,0.0730687492510147,0.29307942691693284,0.15459592070002542,0.1489384438675687,0.4104713555281502,0.3895958910494735,0.24907069605335663,0.03572239775861724
0.03183509969870396,0.031351306563883574,0.038382344722324935,0.1207727610388424,0.023821756044902886,0.04262844608013061,0.5319546578619145,0.34241708080493,0.04308245061570792,0.07218094851445334,0.17359171301657916,0.13514418722791985,0.14501973124850104,0.4260612554316998,0.3393435175226987,0.24875609890793104,0.030843930579505685
0.02744874625686694,0.03241942165038075,0.031000938707550163,0.08855354923394629,0.024213360679343876,0.042413901478693505,0.5351198193088063,0.3695325107252149,0.04222758374969948,0.07160463739558509,0.22569933087029,0.1494066750843804,0.1462847426655547,0.5001161118418253,0.3535420035229611,0.2396165164829892,0.032971390342381446
0.06480537225845734,0.03748823559967612,0.03704251903514866,0.3821253332628142,0.02940816965092674,0.04337732754544943,0.6053533041563484,0.6780834401122013,0.043441709821189445,0.06817519220486856,0.8945037811264325,0.21095201090043594,0.23617508323220318,0.8502513487400181,0.5885988974660303,0.5718210143650995,0.06815080716779137
0.08418766532192518,0.07686857079151116,0.0712582413345747,0.20504467945466304,0.036812917586135474,0.0452796347729183,0.6750611524862657,0.7573256099369088,0.04581461433478218,0.06281512610942097,0.8571258707044781,0.2439766301963604,0.25504423744538673,0.6233067001161189,0.6097905119726964,0.5613757081858978,0.08285863569478918
0.08006352108342302,0.07080972191381657,0.08627070466834075,0.1371588338385866,0.04261920810652653,0.04691935491086341,0.6892799757041044,0.6352968771158853,0.0474520988520869,0.06175000686287524,0.6772222703355546,0.22188574599180919,0.24472517090476884,0.3582576108648593,0.5755381314960699,0.6208492180263717,0.0705110521482078
0.06801650435044365,0.0677331404228268,0.06989278898107765,0.09884292593331619,0.04608408295121391,0.04822242199009641,0.6813290220070674,0.5888207787249777,0.04898362196321826,0.0620756658179471,0.6024942492057748,0.2059660449406791,0.24156684412826182,0.42684408326584306,0.5760451888069744,0.636363172269785,0.06538213598266979
0.062047905232459566,0.06341871575128594,0.06928623939685263,0.11096179227479366,0.05004847677074431,0.04952753611169303,0.663466842582124,0.5608906996761684,0.04967476444295893,0.06189652621302344,0.5574844647086528,0.1880944719936778,0.23941117947185084,0.44669340289069287,0.5419074052206445,0.6419726228467265,0.06229291445874169
0.06271315671193217,0.06393901838488453,0.06400214298284723,0.08825304173688525,0.054870608665217535,0.05023102420257253,0.6475721173900394,0.567079628763995,0.05010542176752064,0.061642895581758395,0.5701652998534057,0.20230855993206975,0.23989697109367322,0.48620160430858017,0.3254685239932311,0.6382431248990666,0.06316325652565519
0.06269036331228589,0.03343251345911086,0.06807300179621811,0.1767969747309256,0.05482394657713063,0.04909924500331064,0.5741226717817478,0.33376372216102873,0.04914200792550516,0.06010670967349552,0.08564276894161715,0.17383353293459544,0.20584259934991497,0.17224345562799936,0.06389784724209213,0.7973420712375189,0.03265864750016695
0.03623226056906986,0.03256577768401375,0.03302545798323753,0.1431978324995252,0.050248252966217155,0.04842396745247446,0.5352898541805371,0.37168233510833387,0.04859268145654194,0.05934577320964651,0.15911592492047227,0.19689706189265363,0.21046508759878954,0.5286323711409212,0.15923380126099146,0.7949547479352681,0.037483182043245133
0.05356128668400345,0.04296368814187118,0.039091321000610635,0.17033005339417207,0.04558091230446293,0.04861256418176141,0.5377778558189721,0.4732427430310861,0.0486836459707185,0.05937816471736346,0.37374803997243106,0.22433052265329123,0.22637693229628156,0.6255143230352841,0.2725085806519454,0.8161045930735131,0.05157676546601403
0.05200583484506999,0.03488379020405136,0.056194480229962984,0.3265578909662638,0.040638176096623346,0.04798156267307574,0.5125103242883032,0.38061399417833636,0.048405011934891995,0.05891179801709101,0.14877397031022963,0.17173491248714012,0.19647077892208023,0.3323554879288999,0.2051558590611753,0.8552108719157592,0.03738340112935162
0.03263688204301146,0.02091772093527494,0.03674586554471715,0.4278890189752454,0.033809326563375985,0.046817008393342685,0.4644890135450792,0.2835891654678467,0.047679094861556415,0.05656012061778026,0.0273417922881456,0.1028188499482508,0.14606096939367416,0.29078894851946235,0.09330403419085176,0.6435441457036636,0.019613206651809934
0.01407368183806157,0.007225447028027909,0.020219634042675905,0.2150311445969954,0.026645787254900077,0.045854680056554686,0.42847243321364586,0.2573385568756587,0.047031364128668374,0.0541176117656027,0.11405170230955973,0.06818580457507001,0.13818822603246222,0.41946095118597904,0.23808499510284237,0.5587124057257647,0.01428079722403075
0.012735085206228514,0.01133310750876615,0.013477005488428173,0.14872476638547177,0.018676170288763116,0.0450074229438544,0.40366527960902177,0.23507622008202073,0.04593963147867297,0.05022278202298924,0.06267766464039624,0.044232104323893795,0.13351016595215995,0.4276340505129996,0.18011538402313237,0.5529116145459317,0.009748573138468553
0.013135327658390594,0.0073650987851205385,0.008087793464563675,0.1620672992549818,0.016730961015039902,0.044465007123448363,0.41479655689188094,0.31400380542503753,0.0452128545052678,0.04826705780851781,0.17458770488839673,0.07033476093731668,0.1447177557825918,0.5870644044393143,0.15883007883010672,0.6087709276183636,0.019621291009983333
0.017242105996731982,0.01822041920106715,0.019173629125660507,0.17649165911391157,0.014030747920156017,0.0437596120067828,0.42904420425859113,0.31265491453194766,0.04447908680843082,0.04636351867615296,0.17191575280094862,0.0419089082566001,0.14443211861048363,0.474914135565827,0.24155581570906792,0.6119064444069794,0.019385571059681084
0.018143050024964247,0.02048657523445968,0.01827866816942947,0.10975976228654952,0.009009244653566117,0.04298540994358113,0.4424526825662138,0.3037643073969892,0.043754323116416916,0.04445039995214417,0.16329277848956303,0.02423093498187326,0.1433280516528764,0.46153875550147827,0.34412370826962635,0.6078902345594627,0.01792119478397214
0.04416451067888699,0.025025331872887746,0.020219523222337332,0.30550072963220287,0.008951751475273384,0.04325862709167183,0.49377420485257056,0.45214654005296545,0.043480757501819234,0.04414238308988949,0.4556426328156112,0.07343506608912012,0.18347910817605215,0.6857462673852186,0.5053330811828536,0.5458510256791931,0.03699806518052545
0.035196357706661685,0.03241940533845439,0.037740836002372546,0.12071506359940667,0.010425605913368718,0.04261796443913568,0.5159697927851462,0.40161301429854185,0.04315050598332326,0.04355566000166078,0.37997786149249096,0.05399262540128372,0.17746703718862528,0.39855654448429834,0.48688416547901076,0.553431014836896,0.029491406382633978
0.026736462891219615,0.03053243303086245,0.03208183314613433,0.0944242636965307,0.012578654802885891,0.04226338645816652,0.5315643120326541,0.3963373308683828,0.04303746580934231,0.04332643869164721,0.3683424249297239,0.038784596745434635,0.1769710174689041,0.46915439713195717,0.4146215667714656,0.49262247935321335,0.0287111550742693
0.030752322104163954,0.029160637742490392,0.028027253532946883,0.09750146046643572,0.016072503433501084,0.04238078755810448,0.5521616216643118,0.43137711847540366,0.043047746457613445,0.04334394888418902,0.43491437654350085,0.05448824056230636,0.17989940843867203,0.5250730527326518,0.4453294215177101,0.45842395826073323,0.033165359566226627
0.029385427065407754,0.024751517974892,0.03275578913841759,0.07212420335462529,0.01671734573154715,0.041924207500395494,0.5489208223971063,0.36520024021223946,0.04070468018295059,0.04257762060559045,0.3449585308559901,0.04287187302649334,0.17545343174663014,0.3797949005002687,0.3946970565787877,0.38842255656414415,0.023943211038404855
0.02059934384952483,0.013451481622454409,0.025476922026529958,0.09792457502229765,0.015948082214204073,0.03919726983915717,0.5299858972492949,0.30214094823413634,0.03706725006239597,0.04363518504962005,0.17759902220295135,0.027100082124980968,0.16897884903439023,0.37270398134593685,0.21132941935006205,0.41119087425633305,0.01422974394844262
0.011898483308448504,0.0013377262539497892,0.013884086914131788,0.08649567389407231,0.01569277086361065,0.0358266647696287,0.5243977956729015,0.3199122361084135,0.034189217356448975,0.04417011499360868,0.290139224826639,0.041031127342507634,0.17016772651014223,0.49925986337865136,0.27003211924892667,0.4037323927845295,0.01621002409470973
0.03749864351775817,0.021603826724203523,0.02021970152538366,0.24776242117688352,0.016602590702593845,0.03444020661714298,0.5746866234776586,0.5211014417368123,0.033008016946664,0.046492716873480555,0.8264679455847552,0.08093589179172238,0.21621841086310442,0.7720141146657991,0.4475585610881932,0.5705149912398958,0.043095941508228985
0.03747175606343439,0.02694232259188928,0.04039888486520926,0.28490274375365116,0.016609398344340165,0.03262742038869182,0.5807343709999077,0.4286917000316191,0.03127190805449542,0.048792620480402005,0.5774595335269143,0.03504928466857091,0.1908884372426182,0.33659050439770605,0.33209064046549414,0.6221059799183916,0.029537033171229077
0.045529980967826955,0.03461007465142513,0.031003509173151422,0.2034676161100867,0.02006323555629297,0.03209978751854292,0.6266071197080509,0.5588731539151786,0.030672807165127547,0.05101051215945673,0.9633653400912423,0.06781990119447126,0.22146471830032052,0.7156153623586039,0.5361519411140423,0.7033091566907064,0.0518597733743989
0.0702666377868531,0.057285895890560934,0.05526716488207606,0.14669814382529214,0.026541094977945767,0.03277840306458768,0.6994098937460329,0.669764778986476,0.03300080024266794,0.04472931423674931,0.9758193965387095,0.0914471923981927,0.24485271426564467,0.730120542801558,0.7673354622196931,0.7325708064646788,0.07658185141326207
0.09371825502590853,0.07915931023110018,0.08141797920273686,0.2843185571793645,0.03791828362960359,0.036193975858159755,0.7828430499655387,0.7528225534930046,0.03632469260205007,0.03487193884685569,0.9839095378385283,0.13723971008061878,0.2862240291751028,0.7080636829280311,0.9081183316084447,0.7512604474669305,0.1001964277546869
0.11192279940648303,0.09622270677109873,0.09975059549767173,0.445532415142693,0.05010854759979533,0.0391499162326322,0.8152558585076961,0.7233323764779156,0.03867560656540159,0.029361281928642513,0.8016715876096967,0.0654819915520847,0.2749952736915796,0.4375405273729255,0.6851261233856387,0.7612875435304737,0.0959324271690693
