High_RELIANCE.NS,Low_RELIANCE.NS,Volume_RELIANCE.NS,sma7,sma21,rsi,bollinger_mavg,bollinger_low,stoch_k,obv,return_1d,return_5d,Close
0.05795726699770609,0.06596238054697678,0.14529697157617377,0.071170946792528,0.11202131819813,0.5897520357883717,0.10688678523655148,0.16208341649466734,0.6122148334663948,0.16936318445234108,0.4098368742660411,0.38520345706860715,0.06104106381612606
0.06994591994842958,0.04971070561039359,0.2747518816301732,0.07439958289360993,0.11404644299308464,0.6766714723766669,0.11041336173545668,0.16354843113660272,0.8646762586537148,0.18984648805836238,0.7615114258686253,0.5101696066052273,0.08525836341998039
0.08619407326878159,0.08034974609966128,0.37851558102196137,0.07677911827883255,0.11796293800270818,0.714732256922149,0.11399299638352389,0.16329408040026888,0.9520907719839494,0.21806558348249702,0.6529418892098586,0.6073502178886737,0.09746185185571643
0.09653157426604764,0.09191699130635411,0.3648281988354407,0.0792442666948393,0.12143426864621076,0.7193642752138745,0.11807560358673896,0.16510456321309602,0.8532690226472022,0.24526425712376818,0.5620242527254327,0.7024603617170687,0.09895468813005037
0.09026209159225695,0.09994726701322842,0.29779573419520033,0.08238390446162924,0.12526304238080643,0.7117206241394993,0.12283884166234893,0.17088009596866743,0.8380994095863636,0.22306298811004424,0.5403180653749682,0.602433445043822,0.0978410143451196
0.10440439930496992,0.10162017634009424,0.2884553573956239,0.09051543123545358,0.13067946307838052,0.772756991668857,0.12796546495090633,0.173878769794022,0.9618316394336383,0.24456791330750313,0.7096727809657374,0.8006495290914848,0.11705846470495263
0.16365384136087346,0.1285787283146732,0.7541044328159506,0.10333758275251859,0.13782168693376162,0.8851383269864146,0.13530585809508722,0.17046549776479153,0.9081752957800218,0.30078791062423593,0.9481934827484171,0.9230907617751314,0.16610933899040614
0.17102414216153705,0.1634717661068683,0.42905784340169395,0.1176114190098092,0.14450778977955292,0.844891808049715,0.14256434379279104,0.17274407269021458,0.818223963452435,0.26880078821110776,0.501554073828226,0.8192747674258111,0.15982988836183687
0.15166514461308467,0.15443775935157122,0.2705693970946201,0.12665710722318968,0.15085289486664877,0.7699318032461246,0.14941329849107787,0.17989658589560237,0.7344078927054305,0.24862929721237745,0.4573620284352067,0.7481806299333575,0.14786332046860973
0.1559485230021569,0.1523346272961693,0.36767356924876,0.13441543665841382,0.15751487177000878,0.7783818966817586,0.15592655170851744,0.18674082140988119,0.7574776795920416,0.2760400989224422,0.575337380793736,0.7716584008387284,0.1511570345332336
0.14460587834228922,0.1529798207403279,0.2828091839512037,0.14127672541034608,0.16348718439416632,0.7474615931804349,0.16159421229429993,0.19333148287439655,0.7244490371402722,0.25495610727487616,0.5128568376768934,0.6424197480050768,0.1464414771371676
0.1460417819438511,0.15486799270644935,0.22039160652433976,0.14992525092614173,0.16939481461134143,0.7793836374331731,0.16799095262101593,0.20157090457993115,0.8032863526670924,0.27138674338871116,0.6377505297108409,0.4516650429493535,0.15769721938759018
0.14017902415519612,0.15417493611763744,0.18261683360987016,0.15453027188806134,0.17506889859684827,0.7202381502118629,0.1726699770515947,0.2068752328003271,0.7418769222855667,0.25777229232760346,0.4818407240191913,0.43929133139294935,0.14892968696337194
0.14077714630341676,0.1446150626405418,0.21579094552156752,0.15074353243083294,0.17909831901215023,0.661433009370821,0.1765553170168862,0.21235062274699096,0.678641260815081,0.24168464471506287,0.4790772827070271,0.4529746874867977,0.13990142031336628
0.1446059399106323,0.15058994852976437,0.20287390978831998,0.15015805066380472,0.18352574786926312,0.7151783242727272,0.18107629205089526,0.2175649649652836,0.7898422787728191,0.25680930141724423,0.6749518938043574,0.5148007937200768,0.15577778530312936
0.15695027385617122,0.16687050942127013,0.2051933665603255,0.153349966396238,0.18847866907687938,0.7581741716647705,0.18540723632406453,0.2199315914495355,0.8570282686331661,0.2721068782718924,0.6593719199158686,0.6080606052401045,0.1699544806565355
0.16915593355332093,0.18268428299619255,0.2097886107694809,0.15796016705751348,0.19320160148153964,0.7944843713264258,0.1903325721096516,0.2221224399871729,0.9688770990910907,0.28774703979501115,0.6493898660448008,0.6154940533409048,0.1830641053471257
0.20039080665939757,0.19425063627580852,0.33510127736261225,0.16764514116498264,0.199289831187478,0.8649544735494692,0.19701969399914654,0.22323760405183074,0.9868221251162281,0.31272951184309394,0.7775117863491414,0.8093382927725524,0.21347091411447894
0.2034422209949045,0.2010657095586823,0.2508088698341928,0.17375458730592763,0.20502137608854354,0.7782677918077148,0.20379643663433622,0.23126880806115596,0.8536845127595649,0.2940312077681031,0.451947439569422,0.7907101192034576,0.19998052655254495
0.1893143674513088,0.1932427643859964,0.18676601911939986,0.1793810357313883,0.21090195681446233,0.7053721801338453,0.2091760841855843,0.23871190277294124,0.6873219240765087,0.28010742660885324,0.4605725863670161,0.6485588080505045,0.18787018034576064
0.18933844124130728,0.19144303859699674,0.2595709112594926,0.18811677443509067,0.21659300449208752,0.7406484698603888,0.21595867022927184,0.25108352072442647,0.7781467680706284,0.29945895843849335,0.6426890683324742,0.6378356879956691,0.20036122540861112
0.2131731989284984,0.2096805133805283,0.31189303936603446,0.19825758058481446,0.22422407414674317,0.8040560149697309,0.22280860973667083,0.2573236033046132,0.9768254517780254,0.3227112098153868,0.7376620050975767,0.6945150578937395,0.22596202319260705
0.24349497332518955,0.2460353046926328,0.4961240703463592,0.21026558510721005,0.23198850739035226,0.8590893266043444,0.23038373961230707,0.25951017243683966,0.9609189824147479,0.3596982539035446,0.7429692948605393,0.6724692004073735,0.25306154665647884
0.24061182449598273,0.23994024486629673,0.479893189952897,0.21914182315594388,0.23879194910458723,0.8084875941440088,0.23746920743823263,0.2655800622084901,0.8900561303856303,0.3239212544888562,0.49025779505394546,0.69805291102923,0.24449630250957177
0.2584397423582806,0.19708228129738592,0.9954767563817882,0.2186055300338715,0.24391899474754086,0.6291367708507118,0.24291777292842742,0.27697892144677266,0.5371174638955889,0.2497064665400985,0.3067285681081396,0.5948306678186721,0.20975924430220816
0.20567676968519155,0.204017290923306,0.4344961545184284,0.21997719766850998,0.24908436346516327,0.6277948595899631,0.24741687024102,0.2857331899505588,0.5350090503908079,0.2173139071303349,0.5475074388817951,0.5342840442040397,0.20947380017925554
0.23018414837548629,0.21627952961008945,0.3544205568914287,0.22779461267424517,0.2548643527847019,0.7146059382903323,0.25111023787560804,0.28546358335505145,0.775071716451315,0.2437366701991394,0.7858711591812642,0.5640624992614393,0.24197429261677872
0.23595064409001765,0.2458674580022575,0.26081104339390515,0.234371008712134,0.2585552546818012,0.7240565047611209,0.2552992730256002,0.2865260060005446,0.794611606751957,0.2631806563656526,0.576937209820412,0.4608360360003809,0.2458762798494437
0.2575748470149949,0.2635529810885525,0.3005847984643447,0.24079957058072454,0.2636739473281121,0.7801219763955902,0.26126740635107737,0.2879279686886,0.9805867115052087,0.2855898557122377,0.7211495167035613,0.6063568451970704,0.27045392145107783
0.2734324752474503,0.2751672220762976,0.426012693086954,0.2455436479714267,0.27006082924664454,0.811582320864084,0.2678269237813984,0.2888681773851191,0.9856343170898625,0.31734995606439687,0.6545479073099294,0.8403811029755334,0.285895174598789
0.30692594552662145,0.2898771874844156,0.41576564481896094,0.25522431182907457,0.2774798808893484,0.858159053009425,0.27586234284002864,0.2894873060781215,0.9348151608913837,0.3483461184245994,0.7207916287224009,0.9589299364340111,0.3114959083675074
0.3469546818210598,0.32176869837104227,0.8595408879681353,0.2759985505351309,0.287062420865724,0.9196119145399293,0.28539650735858957,0.2847220126480711,0.9653098526949314,0.412426614854972,0.823389953044108,0.984345077797407,0.35353717376774274
0.3641580081276963,0.3554120087573919,0.5723614135447951,0.2975050229903268,0.29634542889900817,0.9257959400585312,0.2955903256921585,0.2854750850572159,0.9056191480199092,0.4550973057213965,0.5794463425187181,0.986110161505408,0.3583194990983768
0.3618513224003468,0.3663303410102102,0.3928203280062399,0.3157937644614778,0.30650750392934434,0.9391650700070935,0.30672173528077695,0.290613614945669,0.9587617236875027,0.48438284871177817,0.6131719487075775,0.9117954135330709,0.36855016470810853
0.35646931670282345,0.32783981773432047,0.5178982051055219,0.3279461531034219,0.3153027650859621,0.7460745365627732,0.3152026277549348,0.30029949587293386,0.7510227721090897,0.4457724992239117,0.3122276174632098,0.6776998493632262,0.3299826243331928
0.33575821614960644,0.3285837616298035,0.5192812336810183,0.33738617367866774,0.3236320327018515,0.7576152083843783,0.32327597754680726,0.30915620577863273,0.7820627301091677,0.48448595626481694,0.5866911778807227,0.5917167226181772,0.33578804183091127
0.33061644484764585,0.3193690581521137,0.5342530873086493,0.34172459736462624,0.33038607325367153,0.6684290177046006,0.32974392331211666,0.31854147285108286,0.6758406861168401,0.44465631751996804,0.4233252648121938,0.3443301650937054,0.31592128451007606
0.29601774370659106,0.29551634135034976,0.332957353213232,0.33836936386160577,0.33525426782441803,0.5585551328706309,0.333385616516675,0.32433324459798546,0.5280206214873885,0.4198336793154226,0.370332668276674,0.21817207541300826,0.2882744304224669
0.34887696316150474,0.2941486885218412,0.6560097358027336,0.3386753361021354,0.3418332686657366,0.7070201674753076,0.3409643770967913,0.3310495360098951,0.8836981875707982,0.46874052030674396,0.9990790821369651,0.44221176383488353,0.35565479915174636
0.36281238385412484,0.35080455656861564,0.531344639759134,0.3366298728264491,0.3485047419191807,0.6657517001453892,0.3485732460339739,0.3428742520947959,0.8064333295299891,0.4291277121576509,0.4779668111089299,0.5491958550062149,0.3441629045421465
0.3492132610325074,0.34576531146678235,0.3515426001880882,0.33363217732093975,0.35590501412971576,0.6731836218142278,0.3557512298197245,0.3541005109996414,0.7903697638832191,0.45533591778441074,0.5725252650022,0.540206795598909,0.34780319731985954
0.34445592948520676,0.35171652277887777,0.2350918079520868,0.33705616208344813,0.3629992349129003,0.6856541167928221,0.3619689779738139,0.361918714615682,0.8073978917812151,0.47286248338607184,0.5864878168672807,0.6462136637171342,0.35367992783685775
0.347915780935804,0.3459092862309906,0.19214647745483457,0.33781245368620383,0.36832319800862656,0.6345771406090852,0.36625121159374385,0.3670300684422571,0.6727909109564386,0.4585375782710174,0.470549769332333,0.7135955098897432,0.34102231502161373
0.3455131875520514,0.3421898587730058,0.3337621960890123,0.3423984022551375,0.3727003933657159,0.6507354067146518,0.3712736009406348,0.37414339723826223,0.6914066806474936,0.4834202191255246,0.5915500188070859,0.46080296319857483,0.34766050726602205
0.3383050989996177,0.3452853952499083,0.21570682129122618,0.35055271045666514,0.37733739653895415,0.6379112519175134,0.37784347756554115,0.39028995183877263,0.6452410560132743,0.46733884314301066,0.5310513637504933,0.4943247361725518,0.3447101711506061
0.335373750408144,0.3468211547090815,0.17697464435970237,0.3485897523921494,0.38345952104651837,0.6258529214381475,0.3842986800255982,0.4101395012460543,0.616737043305965,0.4541450286021266,0.5329462369758443,0.46949337222764015,0.34206922087197633
0.344071501130661,0.33686258845676853,0.23680393524924565,0.347720016124034,0.3894132053033401,0.6071441462143021,0.3889805279911632,0.4241027522489537,0.5827087400656682,0.4364908204779402,0.5247884704921552,0.4311071259828103,0.33814348397131055
0.31908356237519864,0.32767189755224246,0.22079895653168521,0.3447807587266164,0.3933687520532969,0.5561877669781141,0.39295233793628703,0.4396173165042147,0.4657588611672278,0.42002981560439057,0.48184989271230216,0.43819803983716676,0.3274606784556775
0.33316335215530435,0.33355109348363365,0.21772425618229346,0.3428625125668986,0.3977426417563955,0.599937791062952,0.3963577392836084,0.45104717870921635,0.6074535148667218,0.4362615954026451,0.6325261671864998,0.4634714806916237,0.3404037994091519
0.34262993878148973,0.3522684324273585,0.24295419123123177,0.3436669476252757,0.4012655299387513,0.6203341977618603,0.39931256241373836,0.46019472512764187,0.675174544160959,0.45437431744049905,0.5887150898021499,0.4996051198702455,0.346589787732381
0.32816570207330686,0.3362626215192047,0.1606353354382233,0.3411401977847851,0.40331430970930526,0.538066746485935,0.4002218248243896,0.46299716505446326,0.4954513294768894,0.44239863113722877,0.44636114628419193,0.4448728747561776,0.33017294175358713
0.32725262436390246,0.33098331234176626,0.18018604034695876,0.3379946588605144,0.40384383934151935,0.5036736188652706,0.39873224806195295,0.46132080943677384,0.4162686107586745,0.42896540058719557,0.5033566454514986,0.43149262388104137,0.32293998356471765
0.31884330033688135,0.3278638708394048,0.23318739160889063,0.3361864165658698,0.40273413188929097,0.5302980873499568,0.39733186508682994,0.4608988077749326,0.19894058752196891,0.44634998813244253,0.5921631716035272,0.500597817753285,0.3295544261411252
0.3221110016272162,0.33146335717345643,0.13818531312816096,0.3340068915714943,0.4011025931872153,0.4973420460090907,0.39511720080014556,0.46132157681825275,0.11656366446742478,0.4360479960008393,0.5080447534562001,0.42310427724380717,0.3230590519811096
0.3397226505169031,0.3165854726765325,0.4267180451441852,0.33716616594852133,0.40021306717202654,0.5999285760279799,0.39605889958180884,0.4617556586958527,0.7715397480053443,0.46786068176297524,0.7186573629283255,0.5029803613559618,0.3493259287288467
0.3407077648155754,0.3435816379181299,0.20017234811816742,0.33661955967505264,0.40052022048404057,0.5351831213866078,0.39609943881260457,0.4617945850722723,0.540804167356337,0.45293743189947244,0.4699131760285698,0.5180862158692855,0.3366207525623236
0.33249059262045666,0.3450214911121937,0.19362827698551785,0.33556074588151696,0.40068095346624955,0.5456114886089137,0.3972357340049474,0.4642293173300391,0.6152075187246081,0.4673728081402937,0.5663522338619744,0.5582770402666468,0.3392617668562309
0.3522406282134045,0.3229925139731039,0.4424389415459831,0.3344366123793169,0.4009803995097301,0.4615404765268005,0.3988967361155663,0.47436117038718545,0.2617763985316855,0.4343880980336975,0.4427468647928668,0.46333354568651985,0.3223928449868132
0.32744489683447386,0.3239763669040472,0.27523197347390466,0.33480790432851093,0.4027033146633787,0.4755899349461541,0.39742916796689653,0.4735902761788419,0.31436922894873914,0.45490719344917097,0.569658091918003,0.5020809713011266,0.32550968483934506
0.3349413508952681,0.3348229411472502,0.19207835414774294,0.33703899507986834,0.40221010871833884,0.5583699368255702,0.3974697134306614,0.47357319834829487,0.6431724452904156,0.4692270198351062,0.6747009341266796,0.47506680107765925,0.3449957433041141
0.3353017466522312,0.34346172306271694,0.13247217100897274,0.33910164385806085,0.4018941551392943,0.517912109097042,0.3969600653656452,0.4736157223544844,0.513899875185839,0.45935095390236036,0.5013367073361766,0.49500664466246624,0.33733458692317664
0.31521525074423207,0.3286797498291356,0.2029583119857022,0.33497292400031553,0.4006424289718037,0.4361395132327599,0.3953569800035741,0.4723788950561298,0.23407521066491185,0.4442200048471523,0.4443536698983529,0.41837943914870945,0.3207511731919893
0.31944395738980513,0.315265590065125,0.15627786708676658,0.33305122779084806,0.39923767709063773,0.4483830107678427,0.39449520658422554,0.47104604688323076,0.29298027812579297,0.45587083314884325,0.5661605500517061,0.4959153444557173,0.32332074643606146
0.3267721001084578,0.33266312191684,0.19526886697013446,0.33242898865731874,0.39895694827615946,0.5030922707267491,0.3938766716661364,0.47135341556727167,0.4851373712670191,0.4704285186621199,0.62445165017463,0.5303211355703439,0.3349552670842212
0.34926121770493856,0.33311900381833404,0.39422053351938974,0.33797404180718493,0.39956353874548745,0.6074500390741017,0.39465851972317023,0.46928406113816407,0.9114965605918885,0.49981844978067924,0.713775531445445,0.554667125258926,0.36077000392605696
0.43438859762812276,0.3781847703141913,1.0,0.3535641784127833,0.40366770959457654,0.7970259984848551,0.3991052351637444,0.44852037471279177,0.9059593976094996,0.5743704546095039,0.9999999999999999,0.8757951354031343,0.43340858755987266
0.43097663259327,0.43181725253196845,0.42386985229629714,0.3667341282426778,0.40802067829934596,0.8023352586234993,0.40387626756716943,0.43826839372842924,0.9254578338013283,0.6059708018846905,0.5654283459071378,0.96067177121268,0.4361446005257831
0.44162068508672236,0.4293695571455144,0.3140560363308339,0.37982846371143786,0.4121765903347322,0.7588023253359548,0.4087689270124356,0.43447478196981654,0.8253792300900942,0.5825572947476327,0.5022970349344974,0.9159068396603096,0.4279601192502197
0.4251622358361289,0.4323211620636863,0.19371019173425233,0.3964396115547363,0.4171857017360773,0.7763930237311538,0.41340907641495883,0.4305644921202783,0.8780208146051524,0.5969987778971972,0.5947282697656395,0.8954667692940936,0.4357164663489931
0.44611352239853397,0.44307161588097277,0.24199023004295717,0.4130713672019012,0.4217214174198818,0.782686333209555,0.4178801097843383,0.4276263814019979,0.8703942457188382,0.6150396346958882,0.5652575678764247,0.7951931139075759,0.4384286656316251
0.4289825595913612,0.43409690931577816,0.18409022285572732,0.4262482263807582,0.425402843701286,0.7112683720492015,0.42255269867435796,0.42874434099028763,0.789469553500816,0.6013153395126085,0.4788009933463241,0.46570534257905294,0.42615194371828
0.4221347567889795,0.4267538809695378,0.2357368269067306,0.4361729835705578,0.42999691484142444,0.7206224324997286,0.42773841050964734,0.4315768501445269,0.8112685586003741,0.6188899925704909,0.5688625950043873,0.4678469637949053,0.42945897296065094
0.43008772577393906,0.41273989486668416,0.23967445098872306,0.4321749031301413,0.43382806710662436,0.5899252653358059,0.4314472888877523,0.4355700136506245,0.6549064808293444,0.6010217817430338,0.4117013629333999,0.41075678689826434,0.40573798380426285
0.4017359631637998,0.39075899689190174,0.24797692023979517,0.4247081537708076,0.43636895093755457,0.4905606009877308,0.4344368608204172,0.44090808987956837,0.5146970185481713,0.5825346051878795,0.42321266509009037,0.305753848472337,0.3844674354602772
0.4016157840344834,0.39255871019194,0.30639599880271756,0.419774980355759,0.43964303237806335,0.5257446562546854,0.4366028767835526,0.4434434636342441,0.57633174330353,0.6053770411701522,0.6062557918727309,0.33029554798622585,0.39381776297203996
0.37722849577998563,0.37852066506799475,0.21258290652088155,0.41031088342797084,0.4406096251544771,0.42503031627873444,0.4382383954001512,0.44674516267886183,0.4207536870476955,0.5895285592966819,0.40778651882412953,0.2869268958875225,0.37021571420148847
0.3708855122399972,0.3743213398934885,0.20223837734986566,0.40186437543652265,0.44261546992987544,0.4641033310872401,0.44022024270985205,0.45042140034630557,0.4190609317175095,0.6046058357814428,0.6095198504995353,0.31113111000118954,0.3799706182678734
0.38299502117505413,0.39339858038352393,0.14017271332409495,0.3961920866717613,0.4448194732593207,0.49152298095081914,0.4433603907091781,0.4574103613215205,0.46864338335421263,0.6150559925820501,0.5917269802759497,0.4217024117837436,0.38689419061995667
0.3954890114064795,0.3978140623067522,0.18418907933923442,0.39202212345789367,0.4484381454319035,0.5439352176798331,0.44701598655123487,0.4649494291312714,0.38358582711898465,0.6287876577143655,0.6324564513927979,0.5536839902966755,0.4005987733008408
0.3969305901220457,0.4020134404464911,0.17437199619193708,0.3905438927584687,0.4516770050699017,0.5191760879828192,0.44947505802087817,0.4696526284467179,0.32958380881937194,0.6157878758122524,0.5191871722325053,0.4985413773784557,0.39550719016397584
0.39539290538206107,0.3967341834635848,0.1481295412508933,0.391513338239187,0.4538138586000937,0.49765905973816726,0.4520962895301892,0.47592773374847336,0.2836565985165065,0.6047445215376243,0.5236082601259843,0.5732044868208485,0.39117694072396547
0.3883529321059034,0.392894684650143,0.1348696010996205,0.3902345074660417,0.45601786192953897,0.4664201447361478,0.4552225380085013,0.48629207480138065,0.21779324197564465,0.5946897223851837,0.5121812025910208,0.5112937117821107,0.3849670106869024
0.3810248015920821,0.39080696494459255,0.13123020001567448,0.3922387088866798,0.4589484663708592,0.4618502003864263,0.4581808360188848,0.49750500514209656,0.20845693618540898,0.5849062478799275,0.544249092204855,0.48147030359799703,0.384086736604211
0.4171133253667665,0.3996138764442755,0.37896789754368654,0.3960752474534309,0.46279833290300587,0.5638953487125691,0.46166500962924384,0.5088552410445002,0.5364147215666241,0.613159064407574,0.6856220441649066,0.5144104786819073,0.4065231951996736
0.3974112678982009,0.40062169421797733,0.1502291260935758,0.39765661891628235,0.465708022270108,0.5157823438126803,0.4634696473954707,0.5144276597183164,0.42609859213590584,0.6019591818736155,0.49802544132181,0.5009553450645857,0.39783881862109693
0.3902031244636661,0.39822194322631754,0.1321804481632665,0.3968590562090152,0.4672955300164756,0.500445215439508,0.4616036242334116,0.5142894630673447,0.39103936653476784,0.5921048644638716,0.5330634538124766,0.5069429678620346,0.39507886394135283
0.39152453145241695,0.4026133959943067,0.10139719491627647,0.39704468368468604,0.46560123720557867,0.5089578747407991,0.4596877996485269,0.5150051891239815,0.49313466590010946,0.599664228628899,0.5598614146199594,0.5372365257091366,0.3967919127707341
0.4059407040625025,0.40242127677271344,0.16472763036005628,0.4008571273999687,0.4647414354178052,0.6044220746802005,0.45918162023079523,0.5156119931511496,0.807257188571594,0.6119450037229428,0.67401970479819,0.6198881194671158,0.41756275785753927
0.4147104571490339,0.4228903665126661,0.19059994011307016,0.40603435714931646,0.46441005841552685,0.6180379619791225,0.4584553609083635,0.5170247702219717,0.8561917089725988,0.626154611378626,0.5685961298247069,0.5454864596341358,0.4207984740806302
0.40798300023895395,0.3876154707180298,0.1428051894935529,0.4057696560132983,0.4619363273459052,0.4061999100952969,0.4557206207994182,0.5180054863890211,0.27328559172324496,0.6155081982019215,0.32376015844066725,0.43345768159654396,0.3822547473889929
0.3803520396628348,0.37688894517719895,0.15383408777389482,0.40015237380580515,0.4586611440207329,0.34394257146659657,0.4528723565084156,0.5155860544143898,0.014745373135766706,0.6040395585473642,0.46085045088042936,0.3885621259861791,0.36764614095741643
0.3785259785542052,0.36849008632232716,0.22237637672442556,0.39581737242120696,0.45596282101336216,0.34495785169910875,0.4498723568185059,0.5148765332840681,0.13070733554519257,0.6206181632587402,0.550753925185211,0.38298767375621895,0.367836394362533
