High_INFY.NS,Low_INFY.NS,Volume_INFY.NS,sma7,sma21,rsi,bollinger_mavg,bollinger_high,stoch_k,obv,return_1d,return_5d,Close
0.031695961816234575,0.03568681208872326,0.16526523781503316,0.03239681798780286,0.03875780769997039,0.45359086164415485,0.03846391476687244,0.02104489490249878,0.4618976624941949,0.0,0.39416691783451413,0.3673370470527945,0.036193813983804723
0.06101576252830149,0.04629927936091577,0.2878453050342993,0.03654583629390229,0.04035036572174533,0.6593905413824918,0.040366060238167634,0.027164106042448066,0.964793555292217,0.0434932404163859,0.851800480696552,0.6007226033896929,0.06650352934538789
0.05661777612318181,0.05922716580594384,0.09901823698483024,0.03820823828959902,0.04164055796966404,0.5658528890108918,0.04143684906044692,0.029229893030146226,0.7443861615722113,0.02853164850758362,0.37909194688125397,0.5400667321146296,0.05605076006398724
0.05295275180633119,0.05546452631387966,0.11512824499094675,0.041039430123137655,0.04279302468924451,0.5814617292362081,0.04236297799088573,0.0315881699238616,0.8006593286435771,0.04592745226235098,0.5245865526163573,0.4851818181207714,0.05871950189792918
0.05508804028509262,0.0590020774594322,0.060569946455633364,0.043665735976603504,0.04354656177505056,0.5581532322459261,0.043372246187082186,0.033167875640509326,0.7463964680772665,0.036775372318269314,0.4655898753184644,0.4958587143884594,0.056146098381489096
0.06984354547641641,0.0626360387257851,0.19090294576675193,0.04701381000332561,0.04528950880566157,0.6478039004109013,0.04499671389250176,0.03823630188507837,0.8978321936451144,0.06562068461349763,0.6715625572478385,0.6585719506633902,0.07184101301327184
0.06891936223377598,0.07363445309769545,0.0862146430755032,0.05153535686795718,0.04702929103750847,0.6673994417344958,0.046963706280681305,0.043432038256075056,0.9721214654496525,0.07864766171930432,0.5367764119453466,0.4797289393259712,0.07571715851906785
0.07593058664168117,0.07942304562444819,0.097431742966428,0.0574492044027235,0.04894321005388652,0.671691264237558,0.04839862492218516,0.04783235315314893,0.8750531817560446,0.09336953540253642,0.5034113101363787,0.5524750016887627,0.07654316591761373
0.08992125437758441,0.08202792848037915,0.2141112621845411,0.06172859667436281,0.051263973915030125,0.7593325817360027,0.05094424112398149,0.05691607502766349,0.98311922919991,0.12572160937830765,0.7015566813366377,0.6556144278762117,0.09570122235591949
0.08224081658205368,0.08630516883831679,0.09373487021075667,0.06572860985987578,0.05307183253247716,0.6429007413490115,0.052901263641896734,0.06140408354159921,0.7939752546427954,0.1115583307902154,0.3659451751542362,0.5949149921253776,0.08334228877069005
0.08549146865381935,0.08810605974753571,0.07579349940848996,0.0699893961877745,0.05515672996278487,0.6642491628114565,0.05548678858170608,0.06615511195691315,0.8620478680159093,0.12301067979198166,0.5418835696099881,0.5203703222475914,0.08779024916499417
0.08542770693392038,0.08714125011199386,0.05757304631698902,0.07464131701794607,0.057623138848699795,0.664721170779614,0.05847302578795166,0.06969860705122344,0.8635056313856407,0.13170993005305556,0.4954736688230395,0.49660493108974574,0.0878855014758948
0.09527526960946692,0.09521312320378567,0.11947844763854838,0.07840849118798998,0.06094756603405116,0.7114639311020049,0.06211436899089845,0.07408649427003222,0.9346848395793084,0.1497630466293386,0.5964865525685079,0.5500790883103432,0.09754391378801497
0.09594464308295308,0.0921902487188267,0.09909999997898976,0.08032235074854921,0.06397754694197955,0.6267315072504035,0.06484288392554244,0.07657232235343125,0.8012737126142406,0.13478910038471792,0.4036116335216754,0.38219913502797137,0.0887751537593765
0.12274671130752807,0.10084097996344271,0.3324106816971392,0.08655751637677589,0.06808558644363921,0.7549733302990443,0.06907615385477683,0.08523519832741855,0.8814672169539314,0.18501614054542387,0.8140479491365746,0.6365446861854802,0.11908482611765903
0.190978970673005,0.16480528902261443,1.0,0.09743993874358592,0.07465053400675914,0.8792623786222927,0.07563057162008097,0.1084254265431569,0.8141378748237581,0.3361154972335703,1.0,0.9099395020081777,0.16995046320790264
0.1682881104596689,0.16345473441024788,0.3503498740696183,0.10940269708155248,0.08064242157973645,0.842838199912079,0.08220162083939281,0.12405292545151836,0.7795263595858571,0.28317785664587786,0.4492501567364469,0.8797025844144353,0.16496251036755827
0.18428642555572788,0.1728450712577307,0.20370035824333146,0.12361456862286468,0.08788491891751282,0.8807825107156159,0.08987005345365079,0.14190634748916386,0.9145954137620096,0.3139568497335902,0.675459130648931,0.9299403595962297,0.18475585456610555
0.1872822066353867,0.1872845433563845,0.14240278306458606,0.13804066063025233,0.09526356045560591,0.8835977410261612,0.09705630443272067,0.1572801640700856,0.9234877090590579,0.33547381864525083,0.5082286572274967,1.0,0.1863127030588979
0.1804621282851117,0.17493543535992456,0.15872903063667354,0.14929562416124753,0.1015087326375862,0.7947006411364398,0.10383186652348492,0.1670270935594924,0.8214905945980139,0.3114899642283164,0.38887043735932336,0.7309092411810258,0.17433495073047345
0.1656746927979999,0.16892166812042436,0.14432160373479733,0.16090912397601054,0.10764467319370885,0.7498185611230567,0.11073046311480966,0.17283268697256948,0.7604332189844465,0.28968306274778693,0.43758280999915916,0.4127714212744066,0.1680124334583053
0.1720167324976299,0.1705939506268928,0.20136188574348077,0.16946791482211565,0.1146845377017528,0.7756809688700913,0.11653831989065117,0.1810797170219104,0.8350864281121303,0.3201087141451389,0.5805841309495321,0.48689540014175864,0.17748025514202292
0.18925803327245577,0.18049893465914985,0.1860829099982618,0.1729556973003804,0.12102469027290863,0.816017583301088,0.12374452186292512,0.19026122707744375,0.9711317431479516,0.3482257221365345,0.6400374623928631,0.4672530495742964,0.19374711367221575
0.19865957126379646,0.19500273052169675,0.1749208679850649,0.17851564743166104,0.12834159573653403,0.8366844523112068,0.13128992222715757,0.19948571910095503,0.9856520708158406,0.37465615276041,0.5741408169972293,0.5047189280837181,0.20289726997416235
0.1938472586323013,0.19654629615337177,0.12332688160573585,0.180364316858037,0.1352500728846513,0.7947762782822806,0.13868068607767997,0.2052249428108628,0.9399379577034632,0.3560215402874281,0.447051345186136,0.5389817745809291,0.19736906666797405
0.20191023083216392,0.20629051011568295,0.13814031474152616,0.1826646657377603,0.14251790146886523,0.8067880228437673,0.14549282836512073,0.21142834001753608,0.9506519266147074,0.3768944529775708,0.5346158510531109,0.5962289512044199,0.20200766069398124
0.21070619560595022,0.20278519242977983,0.140484902326009,0.18714429880636385,0.1491477606188213,0.8144298824042632,0.15225342439781325,0.2167314131797745,0.908683177923,0.3981216313434278,0.5193015831194444,0.5603853114300756,0.20489885860209434
0.1972891892711594,0.1990225896008117,0.09376970297131962,0.19170310167826188,0.1552963667981626,0.765742571677612,0.15866817845908437,0.2193928891536696,0.8531338542588642,0.38395308954762286,0.4450332028995575,0.44888232564486374,0.19911650578916884
0.20066727764942188,0.1945845694730171,0.12311080791005327,0.19421765211558129,0.16118059978786214,0.7282283416554282,0.1638458674170959,0.22184542866241097,0.6146036242672664,0.3653511256710559,0.455804474287024,0.38285773090573055,0.19463667994909617
0.19445278295913554,0.19313744350269718,0.10631374305336615,0.19386841250085718,0.16594719384343148,0.7005030391671131,0.16949909218029752,0.22106618460980842,0.5589193936189623,0.34928718748858334,0.46601564968188425,0.3934564875806746,0.1913643007841781
0.20302559639531076,0.19583875857917293,0.12137824851569037,0.19461345070944214,0.17215753181179871,0.7603671253662826,0.17578913284186198,0.22114583047466474,0.824958612017382,0.3676273627552381,0.6397249933363709,0.4514377107920902,0.20798056113200858
0.19987051286039476,0.2000194258724714,0.08858521700516793,0.1943107637710283,0.17751460189295687,0.6588879800942211,0.1814107668445893,0.21702933701403526,0.5878769765276237,0.35424219345367736,0.38663396753235524,0.37658293149565514,0.19530387615840683
0.19180761099216498,0.19763971128015306,0.06321116540586265,0.19337012994858782,0.18288117494129053,0.6600627713627933,0.18654190348512484,0.21186815093226374,0.5932252752005739,0.3637933598820112,0.4969509891425877,0.4055473005589168,0.19558984810761182
0.1951220043396335,0.1981542197950144,0.07522153442202703,0.19173566207980786,0.18767468157131906,0.6448320395952395,0.19203550679948417,0.19862505176424616,0.5587621253607873,0.3524274344217477,0.4784709585746169,0.4182925739998246,0.19374711367221575
0.1930823966942556,0.19564587692807595,0.07639682493747879,0.19155405243789014,0.1931109080478326,0.6640085864958656,0.19615903838922405,0.1878765133569974,0.6243094281259736,0.36397094552281767,0.5304312089506028,0.45459962397036086,0.1978774086847488
0.1992650895208033,0.19953714132759975,0.056370497784144345,0.19167979382597433,0.1969181695318203,0.6423992260983511,0.1974958652101087,0.18744580396479338,0.480230354296488,0.3554533995714429,0.4738606292847842,0.36300682640672566,0.19549459579671125
0.1957594474045053,0.20198120980077167,0.05157319730318354,0.19250866592944182,0.1982669394836052,0.6503449396622913,0.19917354006514237,0.18569616450234483,0.3147112959933929,0.36324607650630475,0.507707497098333,0.4310000981122214,0.197019578843735
0.20178274752512765,0.20329970483690002,0.09961295937486098,0.19126537037989344,0.19998772220926353,0.6636904565390785,0.1999450414840112,0.18625915118510084,0.3972981256093935,0.37829753058564874,0.5159289058010874,0.4416796775223324,0.1994977300492745
0.19971118204550603,0.20625830437355325,0.06791571122155296,0.19281601065661735,0.2010404559847202,0.6973818776807449,0.2009692689866744,0.1876289516687727,0.6101161034868896,0.3885595508602433,0.5495463647884438,0.4819628242710784,0.20588367718987544
0.20120908674130017,0.20545438801600852,0.07323443048309312,0.19355640998492007,0.20175441487284862,0.6414109871507176,0.20234599554343208,0.18675308317179906,0.43541501365313634,0.3774938755268252,0.4497229333460621,0.436054602021418,0.2006414888361927
0.19735292530449683,0.20149883347550362,0.06254969681178175,0.19418040241114132,0.20293379630960906,0.613605760547124,0.20391560195597697,0.18277299650891943,0.4666417451490381,0.36804265657752633,0.4717661360005199,0.43486872072209726,0.19800452644141797
0.1960462544836324,0.19844368955863573,0.0720294270699802,0.19360763935847136,0.2042271576417335,0.5711607405480918,0.20477855161600228,0.17977085443508,0.28728533987714694,0.3571590564846366,0.45957971796002706,0.4078054137729889,0.1939695267430861
0.1887481223261664,0.19371628609267094,0.06412074277732481,0.19325372934933283,0.20500444036051368,0.5616483320138181,0.20474363456472638,0.17981266816139563,0.24774205994685164,0.34747045350061667,0.486724084093368,0.3915585283628001,0.1930799174629051
0.18661298092397255,0.19011453926098915,0.06893478509939428,0.1918101930028202,0.20467674976838257,0.4991458667132269,0.20392059139217927,0.18000288475736204,0.10317562767645569,0.33705445181866256,0.4429553398392286,0.3329635632413359,0.1871705328999117
0.1901822252853465,0.1932017308730924,0.056988618942858005,0.19118620057659907,0.20429522759917085,0.5631007348398788,0.2038091854062138,0.17994620178652332,0.44213231967750033,0.34566539547947434,0.5655088950466168,0.39653035570048173,0.19524031728007218
0.19445279898614115,0.1975754237325485,0.06805414656424744,0.18927701141045428,0.2040704326072067,0.5373874290091564,0.20333032331022222,0.17943623748668158,0.3437150213872091,0.3353824577136557,0.47377105690531024,0.3976508107289657,0.19285754739533523
0.18906689462054865,0.18976078546205716,0.08397028537728783,0.18703720117897904,0.20324091035297176,0.4604646990286687,0.2023077544518897,0.17897394849622672,0.04764997695156431,0.32269460161222746,0.42908351837361536,0.3805615357496645,0.18535957790368285
0.18779202642611564,0.17789399737106387,0.14163503584772086,0.18456453932638184,0.20205677636126307,0.4202150680028929,0.20136665271177406,0.1798244018237264,0.23747158123834525,0.3012936388111343,0.45715366960346676,0.36417332769598726,0.18113390157034726
0.17791251845441908,0.1762860401895126,0.07638628664515609,0.18133752368767642,0.20070325599725092,0.3406325819078453,0.20017947521893215,0.18239342360914812,0.025351976463806745,0.2897517200392548,0.41280889393870784,0.34742022459180166,0.17195205183583462
0.17243105183234936,0.17718655736515515,0.06278873801339743,0.17915824580162276,0.19988481589549223,0.40197578913901466,0.19949111081528575,0.183161967349176,0.19177132219734436,0.2992390579603398,0.5510110551305658,0.33959473925979766,0.17821101022966823
0.18709097993947105,0.18393997640670295,0.09761961871308342,0.17892075530021856,0.19959511574485467,0.46759863488065445,0.19831723848565003,0.1809154170041538,0.3869120862143162,0.3139893195480288,0.5600628309331545,0.38686066030433314,0.1855501685320854
0.17440689569462015,0.17779754610384307,0.09565564815037102,0.17597314395894537,0.1979582333986164,0.3775909517602144,0.19726141572144257,0.181462131628217,0.11163180712205559,0.29953581264892004,0.40247714614201635,0.3719188025578083,0.175129178689852
0.17316398950760165,0.17689708389630948,0.07409298615384498,0.17392424003843165,0.19713979115413682,0.4115538186337896,0.196386826294147,0.18127832303276126,0.21282259074507068,0.3107312151918698,0.5281516049709081,0.41137208409420284,0.1788781634356782
0.18874814392442368,0.18493687200667125,0.14255958577721548,0.17430141378007258,0.19675827327036677,0.48764421225981236,0.19608254945453435,0.18094034854051178,0.5100789190275331,0.3322718768925357,0.5753050936491478,0.5036867326608518,0.18793298142012294
0.18492388835077817,0.1852263788344924,0.06113920222738585,0.1742222691880838,0.19610288994338376,0.42332182004114893,0.1951780346627004,0.18013339902894066,0.3014734390883968,0.3230337827675512,0.4299410932033029,0.43459144636355057,0.18059390912430706
0.18237426522134198,0.18445448091755284,0.05719079270837309,0.1766343797867801,0.19563113565450285,0.4864617952236281,0.19480724551026757,0.17953923037470465,0.5741079793148743,0.3316752747542715,0.5640390942032845,0.436805146550764,0.18840954399773047
0.1901185059823735,0.1884421803040494,0.07377803165024051,0.17865533067189776,0.19545699458453014,0.5139132768021788,0.19454453380246367,0.1789526307602406,0.6920380012955966,0.3428230878743405,0.5260071510984097,0.5077329808907273,0.19199967455102085
0.21363816840414968,0.19956929365002346,0.24185642955645323,0.1826460282798874,0.19624219465702264,0.6453234533495299,0.195239550787713,0.1820840901080436,0.8469753529717476,0.3793674387912126,0.6759184910653987,0.592542574690439,0.21277813836045367
0.2155184120755635,0.21458753748306653,0.12836373195719675,0.18854126356808676,0.19703214085630072,0.658982592351668,0.19573504208717724,0.18449480728351086,0.8665541992800337,0.3987631161120347,0.5161889122653037,0.5579726665415812,0.21535154187689376
0.2229439963448558,0.2212444508040154,0.11123539096052708,0.19568446480024904,0.1981149562904222,0.7192324182676292,0.1971466856952106,0.1911517856991517,0.9678406017363803,0.4155707121271248,0.597555805055422,0.6576212800450913,0.2276152231512225
0.2327278959054167,0.22960582238616706,0.17281738945179306,0.20236200690995265,0.19975184077938135,0.745102366726219,0.1990039352428254,0.19867439313363366,0.9167181552518646,0.44168330849781556,0.5429232930649692,0.6449885955399696,0.23349291428164987
0.23132562399325968,0.23224283683033303,0.14262227368820957,0.20929099397886575,0.20123991544480502,0.6862160753525067,0.2007780522762878,0.20383942845020864,0.8338556199371822,0.42013317469412637,0.4485311528807774,0.5984894834373675,0.2278694156612603
0.23910183215423492,0.233143379138192,0.15636743581862056,0.21579625462982788,0.20317441958083493,0.7104172169828672,0.20285645065043295,0.20955675874620994,0.8279473053919594,0.443760193653295,0.5350498362061396,0.5174847681993673,0.23279402463977317
0.23368387136443586,0.22716163928226868,0.13961591894312672,0.22155178146648458,0.20507725430201573,0.6936744974897641,0.2051642910727614,0.2143316931364977,0.8071978069075123,0.4226643181175641,0.4819950259529737,0.4977516318048935,0.23126882657624626
0.24292611674442316,0.2380315001409587,0.14913070312227264,0.2254027706229318,0.2076623913528013,0.7330957890460951,0.20745717894022858,0.22006498696930266,0.8684471045066035,0.44519787142179046,0.5582733321984139,0.47557149907657875,0.2390528970270056
0.22507921310555062,0.21352626460487606,0.15953882044263726,0.22474619258385875,0.2084412596850449,0.4785470998883733,0.20839993707413978,0.22102177583743043,0.503616815008706,0.4210916582861223,0.2662420709076593,0.3188956942854801,0.21087180204342226
0.22883982887444992,0.21674218384989025,0.14719415644724154,0.22564957039903266,0.2104802407492632,0.6002460562616022,0.21093391125813082,0.22487144959299965,0.7781588864221014,0.44333260063355484,0.6884156048560515,0.44997429024581603,0.23377884322755427
0.22963655417899181,0.23185692739722635,0.09459611298018052,0.22559368953954628,0.21285957802883138,0.5952442213075823,0.213654114966841,0.22787100566809382,0.7686168659028857,0.4290391888170504,0.4890197067468901,0.42409288469010653,0.2331116470182436
0.23718957820777625,0.23545872476156932,0.09629835128582481,0.2262316364235729,0.21540514116738096,0.5881571141245867,0.21680828484786246,0.22929783129048653,0.7558939668709155,0.4144885698876331,0.487196159806294,0.4270212553725442,0.2322220377380626
0.23460817282681662,0.23603760876187435,0.08900397313525,0.22607795460574542,0.21838446172515524,0.5841186306565301,0.2196099579253245,0.23052670084122695,0.7337966082631303,0.40104012680420775,0.49056677849752195,0.3894108684419458,0.23174547516045507
0.23623353161406385,0.24037910887320285,0.06151971972698325,0.22702325882260044,0.22134953533168922,0.6176290244471311,0.22234013600536934,0.2326548699905857,0.7879142684924083,0.41033571687859,0.5433918131461873,0.550245522929687,0.23771850460838428
0.25433526385746147,0.24443105908239632,0.1571621977764557,0.2297193999933581,0.22493199539554998,0.7110617636503432,0.22664822497228748,0.23649912306421883,0.9358865040688882,0.43408282385830765,0.6545792192832564,0.531133014916211,0.2574482899285969
0.25758589332642784,0.25298532758764475,0.10052645128512927,0.23720251265706827,0.22925691253546154,0.7292999474356526,0.2309945572812831,0.2403670216479974,0.9621988394031461,0.449272305977633,0.5297451284582232,0.5548633097071262,0.2619280297620684
0.2652346135238242,0.2556546152338018,0.10266273896144565,0.24233406597598317,0.23373697552459916,0.7564232216677148,0.2352261663156519,0.24558547582143875,0.9558683324533774,0.46478457979055054,0.548149816922451,0.5906687745051524,0.26879071149347933
0.29837877621599823,0.28967892403410106,0.2375551475859089,0.2500919251483641,0.238625464686524,0.8155266441467078,0.2407447100594175,0.25249154594042067,0.809731937444924,0.500679009768739,0.6280502315458883,0.6723163151706033,0.28604243161475373
0.2915587957499161,0.28971106845769395,0.11685967646734856,0.2592002090118103,0.24429440350871412,0.8400477592627501,0.24628986638013034,0.2606331320614108,0.8964678688552705,0.5183364317057404,0.5573225601866999,0.6807216266699736,0.29436658051815456
0.30857700818766015,0.3049223152832817,0.16181793349528098,0.27073456423458475,0.250374939730618,0.8815785955017658,0.2524884678026788,0.2715063052594877,0.962965160368897,0.5427870173574826,0.6144209682037579,0.6569273532085728,0.31044276241334356
0.32518104051805347,0.32000501572244217,0.1937787937689256,0.2837869741212311,0.2570902891588993,0.9165222549330837,0.2584542896335668,0.28652250022842396,0.9674409926887582,0.5720668684357723,0.6135955011899694,0.7074060860325989,0.3267732658284722
0.3244479874943464,0.3171427719144467,0.18411129834426398,0.2920105176273764,0.26211175557965594,0.7996109554028693,0.26359374200110613,0.29536288595837035,0.8592622292053469,0.5442477696969346,0.40019260748675856,0.6172348132677601,0.313556373392327
0.3378967467081598,0.2923159089254201,0.4897403310587393,0.2968999352617785,0.2660947330334753,0.661671939129672,0.26713532123589284,0.2998827968698847,0.6346304971139659,0.4702483207297192,0.36177594195186535,0.4618275855584704,0.295287840227601
0.3059956457672976,0.2951460810134174,0.20308809783480777,0.302576323809273,0.2700761355874357,0.7035102235040348,0.271009450782105,0.3060121606102466,0.6922242315077811,0.500934801663578,0.5856184706119412,0.47773398454480254,0.30751991407596513
0.3079395563755947,0.3069804778677803,0.1426719241945358,0.3055751645240975,0.27371400641367793,0.6960978350655388,0.275124666644841,0.31083445434464696,0.673460544490756,0.4793771657003236,0.48701961824769857,0.4065002805854171,0.30650310103251355
0.31157271199209274,0.3035716649059466,0.11554276589966513,0.3084343030902059,0.2779993517840744,0.7217046120308329,0.27936791094540997,0.3162947986011555,0.7371325304453701,0.49683560329773213,0.5485334574355797,0.37098023063704794,0.31387408177739873
0.31772346935186774,0.3196511437933081,0.21907520701524277,0.30994768735966327,0.2823828401996896,0.7448513846288852,0.28405178075149834,0.32189962306551223,0.7900375553911234,0.5299377261440579,0.5445212242157992,0.4520433035728082,0.3207683709347744
0.32004994682254034,0.3124475466321199,0.12463863913645981,0.3072701395269932,0.28623126549481837,0.6499333845552114,0.287686473623377,0.32503427179692157,0.6646028746972533,0.5111049079520527,0.40627220408133624,0.4779278022429411,0.30850473266374623
0.3131616151199141,0.317839533252743,0.10029470837620297,0.3070427587592476,0.2898662415051295,0.6639331676096232,0.2929791784255716,0.3246649125101261,0.6711873237148613,0.5262593738669222,0.5200700621304466,0.44107772543062795,0.312004986318715
