High,Low,sma7,vpt,return_1d,return_5d,sma21,bollinger_mavg,rsi,ema30,stoch_k,Volume,Close
RELIANCE.NS,RELIANCE.NS,,,,,,,,,,RELIANCE.NS,RELIANCE.NS
809.2013102875322,778.1644324129243,743.1070382254464,323.37464102022955,-0.007530969551805766,0.08150865598451151,700.771978469122,703.7073699951172,75.34630842182288,690.3335842083528,100.00012772122352,60198705,783.1653442382812
791.0590980711869,769.6875967869076,751.5710536411831,312.2446446058903,-0.014460407652145957,0.06379416599747523,706.9518025716146,710.3643737792969,70.66933265045674,695.5920919433986,100.00018327625159,37962078,771.8404541015625
795.0732783160469,767.7141830790732,758.8304879324777,315.3451068643725,0.004038563213782487,0.06964424311509831,713.4402407691592,716.6950897216797,71.19925468236907,700.7124460481089,100.00016798497316,51586221,774.9575805664062
784.4435419451393,768.3195939283521,765.2505667550223,310.92062516987613,-0.005758647481413748,0.03744180830853305,719.2569841657366,722.20390625,69.26967867563735,705.2145381125454,100.00018987709207,39679374,770.494873046875
785.7891360573403,770.0912623760014,773.3429565429688,321.56720586072515,0.013825089584837746,-0.010088680674159689,725.0107218424479,728.4213714599609,71.27106072525108,710.1134087950526,100.00013762218484,30921913,781.1470336914062
780.2948630259847,769.4409483194069,777.65185546875,313.39412478986196,-0.010622103084992562,-0.013171847987367813,730.5370018368676,732.9692596435547,67.57903143590397,714.1609056066621,100.00017832577093,25621946,772.849609375
780.855507181352,760.4707462174631,774.1086338588169,304.9869091821654,-0.011055278128072055,-0.00976226637167621,734.4614635649182,736.7457153320313,63.907799459960216,717.3960434379863,100.00022023928157,30276420,764.3055419921875
784.4435877963626,766.0770939210598,773.560808454241,320.0467594734715,0.019658400454482194,0.005642871235155278,738.7735653831845,741.1399871826172,67.27461859023637,721.3918191133582,100.00011658633306,28464103,779.33056640625
799.2645479968529,784.5462214992649,777.0102103097098,336.8139281192404,0.021371804727740473,0.03308444343330219,743.751714797247,745.5115142822266,70.55381795863114,726.2043641440993,100.00005157867623,28789533,795.9862670898438
810.7498668223551,799.4454510854762,781.7939453125,349.3255240330731,0.015650343493536223,0.0349443711839208,748.5082862490699,750.4633026123047,72.7529617695109,731.5101293984114,100.00000900093306,29434266,808.4437255859375
840.1411001360191,810.3427661409291,791.3429129464286,378.2873169748481,0.035740175826704634,0.08344189649203049,754.6001761300223,757.1333831787109,77.03668110689107,738.337711145893,100.00001094196973,47016185,837.337646484375
843.0124115346467,816.7636801414147,797.5388270786831,365.78308007752946,-0.015309491841206335,0.07878117757468184,760.3421950567337,763.8879608154297,71.65419490316071,743.8977576924282,100.00007218260247,35189589,824.5184326171875
829.7184977231271,809.3932635853694,803.276123046875,354.4864296374735,-0.013956936570011957,0.043216724966151254,766.2271379743304,769.282260131836,67.12048027228018,748.3566559801646,100.00011709773149,26204095,813.0106811523438
829.7411278622806,807.6976047651126,811.9296526227679,366.2784291294002,0.014599522670809328,0.03629959853356679,771.9297834123884,776.0425964355469,69.27956199511289,753.2936619829565,100.00007077042125,36418942,824.8802490234375
852.1690247857975,824.8802172098752,821.9120396205357,390.6054545583554,0.029491585470724946,0.050422247726820135,779.526628766741,782.8733428955078,73.16847144828665,759.4816370415158,100.00001155980854,43759967,849.207275390625
880.7012774975288,859.1325215408552,833.1938127790179,416.6578320266446,0.03032404991672788,0.044929345853251146,787.2583589099702,790.4141998291016,76.55222437354587,766.9317687936257,100.00002241358129,69608392,874.9586791992188
877.988243913554,853.3899230505422,841.5332118443081,408.7193117004102,-0.009302336612854845,0.05130399121764828,794.0525483630952,797.4774597167968,73.40142264066165,773.3761397774543,100.00005418103538,67331128,866.8195190429688
894.7638848378322,813.0106677820509,841.0293579101562,377.75952518078657,-0.03808041855598776,0.025583904707730643,799.2076125372024,802.9429779052734,62.21712569015721,777.2751416592516,100.00023790286875,139669773,833.8106689453125
845.115105227769,819.5445854862716,842.3180716378348,377.4929257311427,-0.00032530194740498786,0.010497499119116238,804.3999517531622,807.4855834960938,62.13334626915245,780.9050956625863,100.00023896153036,60961724,833.5394287109375
868.1760218980669,831.0976416848185,849.6626848493304,408.2859997805991,0.037051090636031736,0.01791753165938026,810.1968877883185,811.2513275146484,67.49962789620798,786.2933458542138,100.00011579086116,49726765,864.4229736328125
873.602135176957,858.9742882079427,855.8413347516741,411.970453093006,0.004289363911105681,-0.007803660929021294,813.9598737444196,815.4996002197265,68.0844127368589,791.5731814984481,100.00010164058688,36592938,868.1307983398438
893.9499725701338,875.6368937861969,861.8810947963169,435.5271823984258,0.026902394671336927,0.028455838981786385,819.1179809570312,821.4818572998047,71.55608512746285,798.0191437052015,100.00001251102577,42173371,891.485595703125
908.8717245500432,886.579487043805,866.3382393973214,450.11952772012563,0.016459150628846952,0.08676792604782868,825.5140874953497,828.0419128417968,73.5059920782423,804.9958887181724,100.00001035382923,59771457,906.15869140625
940.3882542825601,900.4386078951139,875.4334019252232,474.2929302440182,0.026846252828275352,0.11630670930260645,832.9201863606771,836.0414520263672,76.39518171318355,813.0920027839859,100.00003779162353,58333751,930.4856567382812
978.054485827437,930.4857148855782,894.9512154715402,514.2426397717788,0.042934253464249394,0.12263948711496231,842.441162109375,845.5058685302735,80.21155170788971,823.2431873636986,100.00002907715931,120597372,970.4353637695312
994.2424102362593,962.1832038352643,915.1569737025669,518.7483689641532,0.0046828183805480705,0.12307930808653733,851.6712908063616,855.6123748779297,80.59586821610893,833.032642135597,100.00007351295591,80304827,974.979736328125
992.0719428371533,972.4701326252939,932.339617047991,528.4450858677428,0.009971223360261128,0.10456240885657353,861.7594749813989,866.6321716308594,81.4268978960231,842.8177282591573,100.00002619843723,55114422,984.7014770507812
987.0075796982906,936.205736567323,943.7570364815848,493.60126372399213,-0.03721812501545707,0.04623256761322403,870.5093412853423,875.0682800292968,69.3662588449724,849.6070834924375,100.0001262290852,72663399,948.052734375
967.5188480111584,936.906608706324,952.6261335100446,499.05294704271796,0.005818811894446441,0.024808139703066168,878.8064226422991,882.9474304199218,70.08453363629377,856.3143216479153,100.00011115325167,72857444,953.5692749023438
962.680606443544,928.2248971882652,956.7021745954241,480.67640667944823,-0.01979750857678464,-0.036833349340012256,885.4114089239212,889.2597930908203,64.51012113586086,861.3708801870116,100.00016274465119,74958061,934.6909790039062
930.1239402590438,905.7516729801018,953.5498744419643,455.2183823953255,-0.02810706846431854,-0.06826827079989894,890.1721627371652,892.8138885498047,57.63940647965474,864.4062786048859,100.00023454029974,46715383,908.4195556640625
979.8631856605866,904.4630254238498,953.8373238699777,518.9674691662121,0.0704828002681619,-0.012444347419745316,896.6059657505581,900.2103424072266,66.89390212349406,871.3766806152562,100.00005956201893,92041055,972.447509765625
992.9762750614819,957.8422939335445,951.9155796595982,508.2114937790161,-0.011229380301244318,0.014213125485421418,903.1302083333334,907.6361846923828,64.31325726722183,877.192864243657,100.00008940460664,74549993,961.5275268554688
980.1797269891443,953.094425603816,949.0991734095982,511.64026204463147,0.0035975116142801244,0.011973286785699644,910.3671584356399,914.64150390625,64.77680779013954,882.8569783763747,100.00007995141534,49322975,964.9866333007812
975.7031836878223,958.7014412541989,952.3160661969866,517.18824040045,0.005786971957151277,0.0383870238279711,917.3048124767486,920.7096893310547,65.55468974776738,888.5159464738164,100.00007176764898,32984416,970.5709838867188
978.9588657838004,953.2301110479187,953.0266200474331,505.3753056917483,-0.012392532056834993,0.05517670318618961,922.5112827845982,924.8889129638671,62.36026752939662,893.0338306919875,100.00013242545711,26958997,958.5431518554688
976.6980107673922,949.7257346940777,957.3351963588169,511.62514245977013,0.006580675388389912,-0.007811729173806126,926.7918701171875,929.7904876708984,63.36841423908944,897.6671973043493,100.00010902661194,46828306,964.8510131835938
969.9154448634997,952.6423201342008,964.996337890625,508.8571491869207,-0.0029055955360659524,0.0005408264628166126,931.3265380859375,936.2023315429688,62.566337530075565,901.8207682128893,100.00011942599805,30264617,962.0475463867188
967.1570859490905,954.0892324868095,963.152117047991,506.3683266033439,-0.0026085847097233605,-0.005646367779164274,937.3135521298364,942.5022583007812,61.812101418795926,905.5444582551022,100.00013977199346,24830322,959.5379638671875
975.3414295203684,944.7065865580415,962.3349696568081,502.6955189273761,-0.0038877760864877153,-0.015211137582549439,943.1358410063244,947.071484375,60.64183291445855,908.7872348268497,100.00014969707763,33224635,955.8074951171875
951.8284053640756,936.0475179461466,959.573486328125,492.75413654175117,-0.01062059585120001,-0.013444258435860057,947.0040922619048,950.9477569580079,57.45415772351621,911.165880967053,100.00019058116719,30979066,945.65625
965.0771330289856,941.5866435464364,957.771257672991,505.0003408503599,0.01300592398218825,-0.007146833851642942,951.2814534505209,954.2712463378906,60.184951293465,914.184558536971,100.00014104646858,30547672,957.9553833007812
973.9849925476583,959.2214555840304,958.5270385742188,510.8863446247664,0.006136230314847113,0.001856531710986653,954.7265973772321,957.1549926757813,61.45822158223386,917.3877236742028,100.0001173719067,34087543,963.8336181640625
960.3745058232158,944.1413965377574,956.1531197684152,495.6050345688512,-0.016185404126916825,-0.011781068336951583,956.7301635742188,958.0423889160156,56.311465887270685,919.3777790205748,100.0001985312477,22537845,948.2335815429688
959.5153781267672,939.167478998445,953.1978323800223,488.79770119416895,-0.00724826351732466,-0.015114926931439787,957.2480149042038,956.5886474609375,54.159494281913126,920.7960213204068,100.00022902817278,25280895,941.3605346679688
951.6022462682245,936.2283116397466,951.4989449637277,495.0486519728165,0.006676737608692251,0.002103832077591683,956.1627952938989,955.2219482421875,55.82214123150162,922.5282620063887,100.0002011395516,32717218,947.645751953125
954.6771162002367,939.6196527208094,949.4512416294643,488.92874716519725,-0.006513172420242741,-0.017205197455696597,954.5672636486236,953.0605529785156,53.760025258378,923.7505400561278,100.00019964976359,19388008,941.4735717773438
971.2493234123476,925.6022842104693,952.4194423130581,513.4680550530431,0.026511719241032017,0.002697599017189578,953.6973673502604,953.9795989990234,60.168127490601066,926.5042893934844,100.00006460613936,59870421,966.4336547851562
972.1763029495944,951.0371044365008,951.9059012276786,501.58733557042297,-0.01249238271272246,0.006461503029861371,953.9977416992188,954.0191650390625,56.11711864557352,928.3014704457194,100.00012688003937,28085062,954.360595703125
964.4440288382679,952.3935855607344,950.911115373884,504.0916847391822,0.0026295317468825186,0.016475709304089037,954.1549246651786,955.1281219482422,56.76867726549978,930.1446089451891,100.00010227400612,27166900,956.8701171875
983.0284927598645,931.6387961821796,949.8549717494419,488.4848202056298,-0.016752055192966187,-0.007181138908948115,954.4477626255581,956.7491729736328,51.507931427082916,930.8346713469108,100.00021760902794,62076132,940.840576171875
959.6962197603842,932.5657075047234,950.2037963867188,491.42050218548303,0.003147962611351307,0.0024735005010987354,956.1326555524554,955.3169128417969,52.385908645610435,931.6712930102653,100.0002023321561,38616258,943.8023071289062
966.7501079961406,942.7848522185188,952.2999441964286,509.91702020603583,0.019619023340296193,-0.004257786495418858,955.6503354027158,955.3564758300781,57.55948304454315,933.6485506625769,100.00010682250716,26949439,962.3187866210938
967.0892618261896,950.9240284095913,954.2378365652902,502.7232536056407,-0.0075650276841007225,0.000710656600140025,955.3413492838541,954.8590850830078,55.02789047105697,935.0285679333381,100.00015059996109,18586429,955.038818359375
948.1883711126974,936.9970413880816,950.3588169642857,487.26264517225803,-0.016500167823880307,-0.01838243173595555,954.1172485351562,953.2945617675781,49.91066163624567,935.3028872652599,100.00023538835306,28475945,939.280517578125
952.1675311221483,924.3587452117653,948.5533447265625,489.665626694652,0.002599620044535289,0.0009371554432473506,952.7435012090774,952.4535186767578,50.67606467633423,935.7170422829246,100.00022225026392,21926473,941.7222900390625
959.0631347774963,940.7500558696892,947.96875,500.7098768886684,0.01173983474686735,0.009510092214078725,952.4689679827009,951.8498657226562,54.096306729745905,936.8177462712239,100.00016276466384,27397082,952.7779541015625
980.2249498018176,941.1796248536317,953.1784406389509,524.9417199820263,0.025746247000540734,0.015576568006189673,953.0621773856027,952.6129089355469,60.62111840373269,939.4300471985341,100.00003077721205,55310877,977.3084106445312
1060.3278513098535,983.6388957134661,967.82568359375,594.4134218479612,0.07062724153007882,0.0955921243179998,957.0757707868304,956.9526611328125,72.47633605900734,946.3270123994351,100.00007530032761,140304404,1046.3330078125
1057.1172306937945,1034.1694449838735,980.1991228376116,596.9830522115435,0.0024847285674953756,0.11674078371467944,961.3326706659226,961.6089294433593,72.80839160105435,952.9467445883829,100.00006131161659,59470807,1048.932861328125
1067.1329878373979,1031.863257962923,992.5015084402902,589.3322715409757,-0.007414529601210695,0.10558657110573222,965.3968622116815,966.3838928222656,70.08447739433821,958.6376331683663,100.0001397738201,44063445,1041.155517578125
1051.6459861546662,1034.6441839215672,1008.1080060686384,596.6566603110824,0.00707913781754943,0.10049355829741802,970.295421781994,970.9124237060547,71.18470959007203,964.436882704379,100.00010011635499,27178393,1048.5260009765625
1071.3606882338606,1044.7728810768272,1023.7338605608259,599.224705673099,0.002457993893725252,0.07550826334460403,974.7310355050223,975.2759063720703,71.57833755743023,970.0282626256691,100.0001089966475,33952295,1051.103271484375
1055.240870597181,1036.3172729345547,1036.113778250558,587.7229176728908,-0.01109871301058063,-0.006590282282338378,978.3312145414807,979.8360961914062,67.10954755999788,974.5062700646381,100.00017176591876,25828669,1039.4373779296875
1048.7973216404048,1029.3990166249898,1045.4382847377233,590.8351463652874,0.003023345313268644,-0.006056541374243607,982.8238990420386,984.8970672607422,67.69465481317243,978.8981207736736,100.00015485702637,33074915,1042.5799560546875
1056.2808785178138,1016.1955348081207,1041.6820155552455,568.8647514577492,-0.021620243501352054,-0.020281690570193023,986.5704985119048,988.5167358398437,59.51623108360146,981.55237901635,100.00027613977464,33627381,1020.0391235351562
1029.6024529511837,995.4858810776309,1034.6668613978795,549.1389390531294,-0.019815260848567995,-0.04644540879734327,989.0553094773065,991.4343963623047,53.29812002179337,982.7313727718476,100.00038489389011,34792254,999.8267822265625
1029.4894316988907,997.181568500554,1030.0320696149554,558.000624618199,0.0088867322110604,-0.040330286791756875,992.2571382068452,993.5483123779297,55.49915155375995,984.4075406638353,100.0002857357606,42988708,1008.7119750976562
1006.5415393613936,983.9554334091898,1021.140380859375,536.1232684471507,-0.02223409254954567,-0.051136508433106465,993.2024012974331,995.1444915771484,49.196407122302176,984.5286141492331,100.00038802713833,29826318,986.2841796875
1000.5728240963847,979.9988744496924,1013.2047206333706,545.3336669959443,0.009398376660346264,-0.04510570712513973,995.1639753069196,997.0786682128906,51.64082390876127,985.2399067784661,100.0002935117675,28374935,995.5536499023438
1011.967654951825,997.9728123450884,1007.8754970005581,551.9288167411164,0.006608546509072166,-0.01755453356837744,997.319341750372,1000.1432800292969,53.3562601639164,986.3297716637264,100.0003520220609,19666849,1002.1328125
1023.7240516465923,1002.1327532954991,1003.9577026367188,564.9513989795742,0.012994867392202458,0.015331268929517972,1000.858142671131,1003.7109344482421,56.635275733224326,988.1894893310869,100.00028580254369,25842539,1015.1553955078125
1025.0806777514201,1006.0893853423092,1002.568865094866,560.1564719623997,-0.004765905581583185,0.0015914212224712454,1004.0255214146206,1006.1108581542969,55.08590234359869,989.6170874866418,100.00031040434105,24465159,1010.3172607421875
1023.6336920569689,1001.1154030388419,1003.4796665736607,556.0790815617934,-0.004072847534090096,0.02019520671713093,1006.115216936384,1008.6690368652344,53.73934730818825,990.6871071699634,100.00033132834538,20783227,1006.202392578125
1017.0093299064235,997.4980599653206,1002.2781720842634,550.2292492571881,-0.0058645049443090125,0.004769068718694314,1008.2705833798364,1011.7200866699219,51.78443039336656,991.3073914604093,100.0003755427407,18922799,1000.301513671875
1010.1136521907533,995.5310169726565,1004.1611415318081,549.3966909514876,-0.0008362956969761859,-0.0026621687728516363,1011.1365094866071,1014.6072204589843,51.49841556244224,991.8336865804032,100.00039050197003,18412175,999.4649658203125
1044.0722029848205,1003.8286232070649,1007.7656511579241,570.8100264922856,0.021331664634532954,0.005545773388248243,1014.9014107840402,1018.0075836181641,57.88300461643721,993.7015272710324,100.00019279470071,53170865,1020.7852172851562
1025.5329352686508,1004.7780838295361,1009.2513689313616,562.6870533184061,-0.008084345493405087,0.002192950925383075,1017.7468813941592,1019.7688049316406,54.872078938968166,994.9164504738086,100.00023761750859,21077808,1012.5328369140625
1018.7503164478244,1002.5172072378499,1008.5020664760044,560.0904361803024,-0.002590097326367058,0.0036850297410713218,1019.2993512834821,1017.9476684570312,53.91230812240957,995.8837942058411,100.00025186193683,18545499,1009.9102783203125
1019.9937173759722,1006.654661865293,1008.6764700753348,561.7129962845396,0.0016118338946851107,0.011233185306676274,1017.6424502418155,1016.0779296875,54.44492563899292,996.8937485111095,100.00022870394427,14226473,1011.5380859375
1033.5589887094268,1006.4736286277017,1012.2583443777902,581.3516038712207,0.01951229225296025,0.03182757571586459,1016.8016241164435,1015.5839294433594,60.41802913427728,999.1119268455743,100.00008995644598,23112012,1031.2755126953125
1041.8111051456601,1025.7588391330291,1017.1224452427456,584.4098631590866,0.002981460330822694,0.013288792011979966,1016.4775623139881,1014.8751403808594,61.26996914648918,1001.3853650959607,100.00006834228554,26742011,1034.3502197265625
1035.4807780777282,992.5241665369805,1016.873761858259,549.2648738248398,-0.03540970640228469,-0.014625357563996855,1014.0584280831473,1012.206185913086,48.01306990539129,1001.1491597432475,100.00032581106053,20036197,997.7241821289062
1009.4806205532334,982.4179843264361,1011.596208844866,535.5960006785868,-0.013913500530657097,-0.02581212676859035,1010.8555268787202,1009.4264343261718,44.1168748735553,1000.0325911269998,100.00042339571691,21583600,983.8423461914062
1007.7623359456466,974.5048816365057,1007.5233939034598,535.7750710038681,0.0001837551854850794,-0.02720110492703809,1008.2167532784598,1006.4985931396484,44.18040369450408,998.999722817143,100.00042212485096,31200385,984.0231323242188
991.6198082342099,973.1936432547228,1002.5139421735491,526.6970728965688,-0.0093280491197405,-0.05472000041665637,1004.9912370954241,1004.2388427734375,41.59489589271681,997.4412965844847,100.00048665025936,18482288,974.8441162109375
991.1677120698337,948.5501759885309,995.2500871930804,512.9257993406662,-0.01451823414776221,-0.07121293856525313,1002.1651407877604,1002.2820587158203,37.91091041951423,995.0703162289838,100.00058614121467,34082321,960.6911010742188
964.2632159038986,945.4979734768391,984.0264630998884,505.07105946536717,-0.00830751635184912,-0.04511671551338792,999.9214913504464,999.481967163086,35.97591305783264,992.3374018944022,100.00064224466907,30802210,952.7101440429688
965.3935871016723,947.9396821969622,972.7576293945312,507.8154880039775,0.0028951510208432563,-0.028839948302879392,997.3860822405134,997.9411773681641,37.1694847429616,989.9587555650255,100.00062285516763,23422125,955.4683837890625
950.4491631452192,912.7151767370628,961.2982090541294,471.55390136544827,-0.03972935649888465,-0.06759484649615888,994.1110374813989,994.0389068603515,29.12277419228323,985.2845287379977,100.00088970226403,37324416,917.5082397460938
931.4126642549917,906.6108982753057,952.1707414899554,473.96673294933123,0.0026613750049475637,-0.056310585514035116,990.5108671642486,989.9297698974609,30.170015259171038,981.0694025769777,100.00085664209601,36478896,919.9500732421875
930.4404909761313,907.6960909431683,941.5284946986607,463.68289723822375,-0.011329602290587992,-0.053257177288155044,986.101085844494,984.6483703613281,28.251236201778752,976.4537898162151,100.00092990995213,29924017,909.5274047851562
923.3413103617271,900.280379733089,933.195539202009,470.59789436800503,0.007680937278485844,-0.03799341965121472,981.4038492838541,979.9581787109375,31.400480014969304,972.5866696819029,100.00088080055885,30655304,916.513427734375
933.7865934649187,914.2073887093493,928.6673148018973,483.04659572665867,0.013616933654658325,-0.027708769818876378,977.5312906901041,976.0977355957032,36.74217342019039,969.7742090749052,100.00061044354759,34021563,928.9935302734375
916.5586538165342,840.6611231978227,913.8424246651786,410.60117582628993,-0.08617672198851167,-0.0747375595004276,970.0424107142857,968.5294555664062,23.890641842246566,961.9781899788428,100.00104362655034,99366895,848.9359130859375
863.2021010847441,829.7864067767039,896.8761771065848,398.6458150497354,-0.014407756838286878,-0.0904890654227557,962.2520839146206,960.3914398193359,22.5905609929886,953.8960261659437,100.001075555496,88691623,836.7046508789062
872.2456109440747,830.6454882727701,889.3894566127232,426.83672124668544,0.033938553323836995,-0.048845376469539015,955.8538091750372,952.6072387695312,31.86131781413809,948.1673274642095,100.00078121989294,80180117,865.1011962890625
886.6925644102296,873.6021054699304,884.2540370396206,445.92339110565985,0.021848241595877615,-0.03547279343661591,949.3403291248139,946.1807037353516,37.248343432447754,944.027637707194,100.000669651659,37205373,884.0021362304688
922.4370339711297,894.4700114997014,885.3973999023438,479.84922971992773,0.03792842485282044,-0.012338713969132664,944.8164295014881,941.5617370605469,45.482360406956346,942.3181736502279,100.00040088564073,66674086,917.5309448242188
935.5499973375524,920.628225599512,886.934797014509,489.62638582083684,0.01062009161683286,0.09227939733262702,940.8814261300223,937.3485931396484,47.632962736951285,941.347659706312,100.00027279851184,35838510,927.2752075195312
945.0457979158674,922.9796695815135,888.8759242466518,504.86169423029787,0.016506656551133814,0.1265401954062455,937.5977754138764,932.9138885498047,50.908855581729384,941.4272572025782,100.00009739981532,36934242,942.5814208984375
947.3065958512773,894.4473305521822,896.611345563616,467.3811274970451,-0.04190360399433957,0.04390546005317697,931.4934111095611,926.3505706787109,43.36936624179369,938.9534897898111,100.00026604030647,56724780,903.0838623046875
908.1709266597902,888.5239051932864,904.9830409458706,459.72917386436114,-0.00861198397472418,0.012787731908004751,924.8722824823288,921.2296875,42.04883614795407,936.1375561617386,100.00018428139542,40046527,895.3065185546875
920.9222218055404,896.0978504690042,910.3574654715402,467.1513777264536,0.008282805117998837,-0.01613981189299929,920.348377046131,917.1736785888672,43.805786159522604,933.9817246654169,100.00014899683869,45388670,902.72216796875
911.2682420285488,902.2473633123299,913.4128679547991,469.8177601961307,0.002955267677245743,-0.023601681279491138,916.612548828125,913.2420196533203,44.45817097617424,932.1370942749566,100.00080219052091,5226220,905.3899536132812
942.7848872563259,897.5673473741919,911.0938459123884,465.7609535666677,-0.00451977964810224,-0.043798476668194364,912.6732468377976,909.5647033691406,43.62160429319355,930.1474617751106,100.00088050534438,46542562,901.2977905273438
907.2892075860079,886.3082446419047,906.9919869559152,463.07085374486735,-0.003035174092154813,-0.005006918702909147,909.0407743908111,906.4582580566406,43.03857481001777,928.1097026169887,100.0009328585107,30402290,898.5621948242188
