High_TCS.NS,Low_TCS.NS,Volume_TCS.NS,sma7,sma21,ema30,MACD_diff,rsi,bollinger_low,stoch_k,obv,return_1d,return_5d,Close
0.020914820353077235,0.034872909879012814,0.16110111385319534,0.03657747889876384,0.04636301699997136,0.04384024272190723,0.39899013901471597,0.5273304891978025,0.050032555739120244,0.20131737205190367,0.08414165667874705,0.4078963969855767,0.4263356572557835,0.031387939743091064
0.01804410055615857,0.03167538432062689,0.21200031513162568,0.03636690478469773,0.04670969234126454,0.04460128679723052,0.3979436260040282,0.5428846569890352,0.05698882345583378,0.2585345812481544,0.10249478594662369,0.4945545169236697,0.4085728672918129,0.03393310366610358
0.02509048191895291,0.039223680168711916,0.129083851575827,0.03698361916772497,0.04845201096762097,0.0454713197386335,0.40527319621496166,0.5578869401254274,0.05886360395414025,0.3122480559089933,0.11366973449750507,0.4928296579500264,0.4187826467223949,0.036322412753471145
0.02361156332963632,0.031413280461441206,0.15342913059206792,0.035494455559399785,0.0487290248238792,0.04568723438992195,0.3911900892662429,0.49077973014725285,0.05998016513737625,0.10907091160383874,0.10038718505664303,0.3737505615865994,0.38446602103622507,0.027284587509452285
0.048665313719922776,0.03515255664717276,0.3175874546966785,0.03905688759429593,0.050729296898307075,0.04824336143106367,0.46838579016931553,0.6782319287482613,0.06398258714059368,0.9089326417603739,0.12788112347973052,0.8431671427915739,0.585049159051503,0.06286449576437592
0.04713427654253044,0.06008629415614164,0.15506275439053407,0.042243266962268655,0.052973008532003374,0.05024049782732043,0.5023731507315314,0.6368442875384426,0.06384687904678366,0.7750371859477815,0.11445714920782653,0.40808622384216214,0.5851638356906137,0.05690848274259863
0.04167114209887357,0.05440764508593354,0.15483008523120917,0.04412601315943232,0.05368549086453356,0.051662018278187394,0.505695292177992,0.591197403400703,0.06435964018123486,0.6232396287505026,0.10105331739257452,0.3995390832320238,0.5284354572880989,0.05015613837173061
0.04238444915961237,0.05596266709492781,0.12618702981335708,0.04733997771679743,0.05453094701542005,0.053218649821598296,0.5133161449850034,0.6081650955165419,0.06464551641782246,0.700306485570495,0.11197748450362831,0.5028779846687275,0.5343590030422555,0.05358426967000085
0.06014816356630148,0.0624275844243346,0.18945696197688944,0.05344948785583714,0.05637467504421945,0.056166371572409,0.5676634661653436,0.7054772623121572,0.06143709345842896,0.962481571913522,0.12837900783014872,0.6970132190425548,0.7283090204160941,0.07612669364430014
0.07406681166152573,0.08418120891101377,0.21095511849216272,0.06134396111459284,0.05817022853358178,0.059897643804754375,0.6301674837284396,0.7565170265620632,0.05685121952274408,0.9834158818633273,0.14664165313330813,0.6129478545886312,0.5927913290293738,0.09084334163208951
0.09664996712846041,0.09981950126615302,0.26162003765349123,0.07373347780421902,0.06174058473152799,0.06484420847802086,0.711199831077764,0.81946235085903,0.049006544577921085,0.9850751918745926,0.16929042309924008,0.6806170258153033,0.7577149904472291,0.11284925232434329
0.10806314512747217,0.1093070509844144,0.28378253115314533,0.0813070361913385,0.06503188480952304,0.06962513368326972,0.7534340802340656,0.8254775619786323,0.04393477051733996,0.8972706953227851,0.19385782751552694,0.4896631922145907,0.8143553698184396,0.1151691175735936
0.09821579672838243,0.1007280999262794,0.1407990159344603,0.08718590729825404,0.06747108814136793,0.07292914676265205,0.7221943722962938,0.7030736099522429,0.04238075820513709,0.7199734393841468,0.18166868270868758,0.3024133684629626,0.6885942091700548,0.09750922999970202
0.08781163437139405,0.09494460106902303,0.173594479934276,0.09331297994270649,0.06905902588089108,0.07568664478331544,0.6754116247337851,0.6710107884783831,0.042654079706520354,0.6693920855000035,0.16664039405522268,0.4195779162375316,0.5235906264321211,0.09247101878656094
0.08967318404249924,0.08968515839937452,0.48440751196776866,0.09984616678932179,0.0716286188982801,0.07867863538345754,0.6471793607318025,0.6940110592173512,0.044100111328669866,0.7319670028656532,0.2085761509900892,0.5279950271348853,0.4743663721229069,0.09870386204052184
0.08796826310116101,0.1015668438469074,0.1493751628394287,0.10299746676336585,0.07462676562385584,0.08142376164326792,0.6154019338158938,0.6883622835905902,0.04681802562119031,0.7237986921129909,0.19564455854740803,0.46007895462565074,0.3491539844055512,0.09789024849192551
0.0858977871143467,0.08584121624658603,0.1500422720949887,0.10160861471193161,0.07698624079455574,0.08289088990775262,0.5460934686698411,0.5795036481705648,0.04985138594305982,0.5567545232193473,0.18265521363206905,0.30847759141045183,0.24669635450714594,0.08125163089506404
0.0932049972092287,0.09146740129185427,0.2807212381023572,0.10013950298826524,0.0801106063246454,0.08568270981890047,0.5453378834229151,0.6667282863444662,0.0524951564909969,0.7630676512173217,0.20695759812584735,0.6779031306899704,0.45920883198938633,0.10270325104276024
0.12042761181794248,0.10683650656052301,0.4325810615873148,0.09862844978599494,0.08329913908913733,0.08842874092510433,0.5424189284791398,0.6742438347038889,0.05631438083998208,0.6296026985340849,0.24440667520489812,0.48719165058316743,0.498826802473167,0.10473345942738133
0.08935450226559283,0.09631210641167265,0.22728263642384278,0.0979659751384,0.08608279631477012,0.09021690074679334,0.506124363027456,0.6005891333907265,0.06089666145839989,0.4975184518490389,0.22473053649708197,0.3558312198163829,0.3985026149746427,0.09293403771497999
0.0834254733681341,0.09657447516657824,0.14882791650866822,0.0983922715592137,0.08887749817153723,0.09205385563902924,0.484030981813709,0.6113953725822647,0.06732489819440457,0.5169333356220026,0.23761475314863012,0.491785896523681,0.4167172097389701,0.09541511348149279
0.08752336987394749,0.10019952053450087,0.13434355567166612,0.09877791680794346,0.09223427374164894,0.0941661174665891,0.4801514657847955,0.6375688039019725,0.07406383225461677,0.5518568331579762,0.24924504078295473,0.5250659485377231,0.5443058377007849,0.10136721100494461
0.08485545600631683,0.09426293649586859,0.14423542247825014,0.0975677656928482,0.09490128230542194,0.0953590736653156,0.446667465802525,0.561907276040249,0.08132159196056032,0.195273223143681,0.2367584020149578,0.35500807437509574,0.35793202847636907,0.08953268482479759
0.07088840077583014,0.08683816483802642,0.11420577782645774,0.09777440372035773,0.09712490808140284,0.09602157263710442,0.40813013820373156,0.5211086068999888,0.09248667188948256,0.05633420536581206,0.2268714666946683,0.40148644433814556,0.30934895222178727,0.08267871752037881
0.06114064581730805,0.0735638197381161,0.1847391108842441,0.09418138881425464,0.099552313346565,0.09632442618858628,0.3735052819310558,0.49309911934737716,0.09470154471238634,0.1496313677095749,0.21087837356749045,0.42105716651299435,0.3465558774086674,0.07788911794804121
0.07927528604352219,0.0870127764208326,0.21414433925663515,0.09277683151679261,0.1010953903677595,0.09774208351662039,0.39444848035577795,0.5817671283911588,0.09961592177088219,0.3920342824666296,0.22941711365342327,0.6364815737837309,0.42830462971979294,0.09503328488616747
0.11589416880474013,0.10505051254096343,0.40789277701881954,0.09825429999535373,0.10463803568117924,0.10143230774864109,0.4925959998325344,0.7170324324454529,0.10463460642993727,0.8972144469023429,0.26472889542795336,0.811404792018049,0.5925062998768799,0.13076261215764928
0.12356651864209256,0.11592539610609409,0.3069877514506665,0.10167900810097441,0.1079435560455857,0.10411060586439858,0.52387794636781,0.6489799300912599,0.11224390420658126,0.7011108526098253,0.23815258641383352,0.3604216764788677,0.5958061420808707,0.11906688364228113
0.12914659812856877,0.125101788096196,0.3577991977450447,0.10441525296100918,0.1111420734502252,0.1066953379300235,0.5415640866253717,0.6532852454333948,0.11465633792857322,0.6674484114382679,0.26912770512571016,0.47902760182225845,0.6428051140188482,0.12026430603822946
0.12105563405140662,0.11991818212954641,0.23807710432142135,0.10896057272926751,0.11329089969932227,0.10915693787464709,0.5485107537318697,0.6558061496494794,0.11502918364595505,0.6757700755629439,0.2897383342590674,0.47400195265596456,0.6751500612560273,0.12092363995165667
0.11026192527133571,0.11054926968647849,0.20224156774657046,0.1131289600761568,0.11428015409790593,0.11083399361394586,0.524802110978749,0.5966401678837866,0.11506565777112532,0.5564084423993678,0.27223003181203426,0.3799068537688074,0.5217848969033478,0.11146649634098926
0.09833444559219962,0.10857021308453874,0.14758200743583616,0.11776721449736283,0.11413973443655068,0.11230065407421697,0.501502807489187,0.587048367324885,0.11522870477091773,0.5369135951120726,0.2594536750485977,0.45332515345835706,0.3197289309015696,0.10992189976018252
0.10891920713173076,0.11835964316465564,0.1915710455731643,0.12041554907983876,0.11405119172714118,0.11389774157669219,0.49122297252027364,0.6034046551046996,0.1155755475478154,0.5798431574251445,0.27603821720460164,0.4999452145397084,0.39946676422232197,0.1133232526503648
0.11571965223459313,0.12268501175353308,0.23932497918654405,0.12033261756077207,0.11561882124831424,0.11650776979161126,0.5210000704035881,0.6776721465936271,0.11526954064153716,0.7927221183362896,0.2967568764071383,0.6262558266267639,0.48384647833309885,0.13018986926466136
0.11868386229254191,0.13026753727702123,0.15955635394725295,0.12130245886154178,0.11721586282081087,0.11865662572737923,0.5248628551913513,0.6467063972537914,0.11526494426396561,0.7368721074102568,0.28294388566848366,0.427184738358518,0.4564602037916572,0.1257648160881435
0.11763775381774344,0.126432555535419,0.1476538344618409,0.12146826976607861,0.11830500679769407,0.12037867207040331,0.5124398644776141,0.6161282649224783,0.1158627182173948,0.6819014095262034,0.27016131075064304,0.4276027953280899,0.48454179081801835,0.12140943177838248
0.11310411745048432,0.12627504794455924,0.13984459857488124,0.12139288458514474,0.11938490229924903,0.12192302906063879,0.49826684660210135,0.6088503975697894,0.11942779066989262,0.6691990850786947,0.25805479103407764,0.45850997685791806,0.4875837369841452,0.12040301369155249
0.10766351997628232,0.11610045146694992,0.1721706918616048,0.12155367763099212,0.12088752047914453,0.12284994027866436,0.46795407876432527,0.552526686651841,0.11997771354032238,0.5704240560930369,0.24314976147356065,0.3950292561505165,0.42637418702270025,0.11257696767067549
0.10891903857862972,0.1174838764995152,0.13587566394004555,0.12179238433721684,0.12131286399059638,0.12365045522862161,0.44508512311010284,0.5453219452067549,0.12035435814985351,0.4681733982050373,0.23138683733308513,0.45840366419327755,0.3314568726008591,0.11157045957238976
0.10239743210112184,0.11138968880248457,0.11443960629918482,0.12092047599798539,0.12143605609986974,0.12411687961621631,0.42068070822169845,0.5140489201111395,0.12196451912825645,0.18481939402665887,0.22147965919294976,0.4276873546443635,0.3317423045045176,0.10730166628306781
0.09845675293512102,0.11319357760899784,0.13234469774658206,0.11817169300792685,0.12231253695639144,0.12481155422210288,0.41581700396739524,0.5402158597724792,0.12349884123786725,0.2086760515398547,0.2329369032265401,0.5048149233782134,0.3755909814698197,0.11120618321093723
0.10508286104698561,0.11671341186940165,0.17608327378410832,0.11688525740735323,0.12334218758988202,0.12583684632152226,0.427813530607012,0.5773460586133528,0.12447640922266934,0.3341320349173142,0.24818064983920046,0.5212944945616774,0.4114707234406736,0.11688041537046423
0.10354833992760193,0.11818433991507149,0.14330146952046613,0.11556864948764745,0.12386741204426865,0.12649402959843803,0.4261817641501441,0.5397594603816607,0.12742483969718976,0.28440383506612715,0.2357748645329245,0.42520070967995666,0.4290115314019698,0.11231665454062334
0.10074087153098321,0.11382383317740685,0.1459305402919625,0.11420931808538592,0.12489788735506446,0.12702270190137455,0.4238951505687188,0.528915265210401,0.13255689763345657,0.26661614379133053,0.22314147732099232,0.45562697440190625,0.4274045324543226,0.11101517890181878
0.0988053474099928,0.11417411588386284,0.09956455684564736,0.11376961029680255,0.1261863851968471,0.12741967781538144,0.4211425548399461,0.5160915320715435,0.14088424682006573,0.22450277055425855,0.2145220505944213,0.4539729393414697,0.4426752527207673,0.10954025118776867
0.09495156052626474,0.1103038367225162,0.10927617562065733,0.11345050055095451,0.1276963024185458,0.12777955402336338,0.4214993068654431,0.5144969686049532,0.144214217067259,0.17955499189937105,0.20506187702901923,0.4662261459690993,0.4204109487211468,0.10936661908961154
0.09148162756423317,0.11154729614751491,0.08384451913671072,0.11347562894459895,0.12829311836192248,0.1279910673414616,0.42002838931398245,0.4962924908925628,0.14427661234006806,0.12282213947833918,0.1978033533935067,0.4500126385878508,0.37958927904769557,0.1074752083697692
0.09493418997401992,0.10555814630163451,0.13196761846128968,0.11348063376988926,0.12735669080537426,0.1284380813034337,0.43086809626712136,0.5313058933886747,0.14391797602841383,0.3299719381873229,0.20922795320738008,0.5034917648861271,0.42457692369126354,0.11124074760994829
0.1045074881198339,0.11441934681123722,0.18041905550333884,0.11240775041509754,0.1268963870209383,0.1287391506479756,0.43620694518756103,0.5125918577294358,0.14345474092264687,0.2914068511061284,0.19360885261318939,0.451199585352975,0.4220162915152827,0.10947085235537923
0.10192674870955731,0.1120903270663296,0.14824775575827187,0.11150071706504028,0.12621467249195117,0.12879462025730704,0.43418774670944915,0.47649824634980464,0.1426395775262994,0.2270966067013256,0.18077486119475739,0.4356048883561211,0.4113969231225005,0.10605248730005867
0.10061873585517145,0.10960338100571287,0.3033446342867745,0.11172181564895478,0.12581262719379116,0.12927589819296192,0.4508857135994944,0.5418131975976762,0.14271823965159314,0.48931006516624576,0.20703578105388742,0.5293779955381276,0.4477558955522903,0.11254213323729712
0.10124659898844657,0.11426169314503631,0.18200756688898098,0.11160875091095324,0.12568277290084295,0.12947584175479399,0.45474034997697116,0.5004156669887414,0.14258360019348382,0.35622381139607406,0.19127916106598225,0.4323062557626618,0.43745150695933865,0.10875940180906829
0.09802074784776493,0.11438429099946401,0.10505078069928675,0.11246556657391893,0.12593998154873043,0.13009458351645997,0.4744469872090074,0.5636742004235157,0.1426551707102861,0.6759324435367254,0.20037353697135918,0.5294942985065998,0.4524383377339963,0.11528397219114073
0.11728882337803315,0.12361292457611472,0.2345919058048788,0.11532238340989043,0.12660586313699485,0.13146216046076864,0.515706131936821,0.6595201042233686,0.1432563080164576,0.7789036266386787,0.22068244816218124,0.5795335083651556,0.5271931397988926,0.12720499938027108
0.1173762077419156,0.12184438716986135,0.2636834642945838,0.11709629420709078,0.12628456713182623,0.13249582017498573,0.5320066302636628,0.6166116340517577,0.1435887509678615,0.6758194482734607,0.19785504480197702,0.43360079171539223,0.5260028318115252,0.12349175679588742
0.12408949012317638,0.12898923212598712,0.23289099142415554,0.12104860734545453,0.1268122915242218,0.1343411065182697,0.5712577575586145,0.7074370355931343,0.14074170618809645,0.8792114507490553,0.2180167057328944,0.5909282493919138,0.5620882999069771,0.13676637625670618
0.14046323363309077,0.14429477064893614,0.37571825135819864,0.12655872448899474,0.12790102963897576,0.1365530036261562,0.6089405884708563,0.7490763487896741,0.13711012998851413,0.7635865288160566,0.2505430990601698,0.5347938045788314,0.6234748992965864,0.14410654043940174
0.12949527961374152,0.14182570267419914,0.19489242806548548,0.1300964973326172,0.12869594516056537,0.13815032341759848,0.6098484670471428,0.6689814409058737,0.13622989350165526,0.6431040378575242,0.233671020717289,0.403421123985672,0.5479074094508657,0.13697475277678595
0.1258332690549141,0.14333159574329202,0.11637555887096787,0.1343578584326517,0.129924520049574,0.1397249492603876,0.6068534929632954,0.6767767204143023,0.13574014538630985,0.6636218873438867,0.24374579666398588,0.4789360383571395,0.4890304071535774,0.1381892773493283
0.13786520409229575,0.1453805862014581,0.20894980873597085,0.13983283753196696,0.13191639207323114,0.14218424598241552,0.6331891710918701,0.7615773335193903,0.13400607982263568,0.9154411203269601,0.2618348398234189,0.6035423911693225,0.5891078603244464,0.15309535444576028
0.1806739174330798,0.1634880082957164,0.37864844118467916,0.14947623656166953,0.1360657667284183,0.14717838884998669,0.7362262087218477,0.9020110103454857,0.12377592064158527,0.9606953303852295,0.294614903305059,0.8317019473212358,0.7311367437074943,0.19380438548414058
0.1919210325991454,0.19247039742785865,0.36890209341253427,0.159657302408292,0.14002784896400433,0.1518503289519082,0.7868740332296165,0.9020110103454857,0.11804376663850868,0.857944683108329,0.32655121341566856,0.4678645966999444,0.6900786942222372,0.19380438548414058
0.1813190623496601,0.19691836087531522,0.15494490766295574,0.16849916042100754,0.14391085716730267,0.15648721787387532,0.810783514859112,0.912474328997666,0.11465560100754535,0.8961180797651379,0.3399649855507328,0.5021508691177996,0.7511796471057395,0.19783014784291597
0.17718644429059505,0.1875670368660436,0.24336387586495492,0.17416509185190343,0.14731275899319984,0.15985937683515827,0.7727686401621925,0.7724802197568184,0.11517677584946229,0.7577387700597884,0.3188966740715358,0.3441521900089012,0.6675032962419732,0.18323668053233133
0.1788080882304961,0.18259355633422092,0.2108567280677688,0.18030839759505113,0.15059313533516305,0.16276023872004908,0.7223610759777227,0.7389213056062779,0.11715731230924775,0.7083782716080276,0.3006425465490057,0.4347993969029396,0.566367777940012,0.17940174245976281
0.1803774145089071,0.1881098039265523,0.2318026481641592,0.18704972782678309,0.15420063223561775,0.16582757401988313,0.6877024310176587,0.7607688739843266,0.11957321263085907,0.7610339124671631,0.3207099882589463,0.5141541802382721,0.3858216423194304,0.18474635266830408
0.19784968687583215,0.19015872125677102,0.37801747226430893,0.1945297259577936,0.1587761793972441,0.17002081012035997,0.6984240124736416,0.8309638627179174,0.1213717693723606,0.8993439137187007,0.35343542798140765,0.6400665701337767,0.48434488174805745,0.2047538290198193
0.18559133076012335,0.17299703411326173,0.37815190221403155,0.1933261958094885,0.16251852614898243,0.1726690934015105,0.6453965470526558,0.678960314412841,0.12540439288531258,0.7054773127156259,0.3206983504920722,0.30587312603930616,0.36995355864043955,0.18549254763653766
0.1612311085273156,0.13573134576580426,0.42464682147264154,0.18532856319611812,0.16382950832095733,0.1720419595351117,0.4906524234596508,0.43144770558702805,0.12932727284399814,0.17477620780419437,0.2839361503847682,0.06436845122534529,0.20775675556837936,0.13857101593319787
0.15774376660856926,0.15306837157311626,0.41474522651446527,0.18127323407053064,0.16672449698278857,0.17352308292948315,0.46196099472462315,0.5566558584816288,0.13586329571917033,0.47494644529776336,0.31984115718029466,0.752193194637758,0.3824593549749837,0.16982317339527797
0.15913861552079267,0.15793654015274472,0.21911860023088484,0.17953198497170886,0.16985004124012593,0.17500049131808004,0.44453917557084327,0.561620092765953,0.14187168130644623,0.4911121888481979,0.3388105251858882,0.48002359946687595,0.36306943173238965,0.1712112400545217
0.18252238153388256,0.17905625631580724,0.35262336745360695,0.1814667018481556,0.1736981021234867,0.17780857457163368,0.48212136215188406,0.6344657378542535,0.14916453502476024,0.7421125869083356,0.36933756587321864,0.6563423889294709,0.37211952207733334,0.1927633129868438
0.1804122983634424,0.19085920015505542,0.1974444801031325,0.18282350477097353,0.17779253427234742,0.18052503959905197,0.5053765942657547,0.6387893138938547,0.15621388747312348,0.7578747372244197,0.3864305785147876,0.4794051190146954,0.47330673543697305,0.19411672523562074
0.19261857830374796,0.20217208753671645,0.13157385514399203,0.18284864619801755,0.1820925658134479,0.18378154047051032,0.5404467617111768,0.6733864979251502,0.16107862665473716,0.8837790536358966,0.39782108975167557,0.5599033102662434,0.779484538153822,0.20492746111797644
0.2582182186012033,0.24096135190043155,0.877655942900085,0.19482626185623897,0.18885643522233386,0.19101519742809192,0.7029583713029548,0.8200609510486652,0.15774644959924689,0.9578325989205414,0.4738008493230919,0.9999999999999999,0.928748250252615,0.2682125354093815
0.2609731149337208,0.25744000844416226,0.4963054446045025,0.21402509750448862,0.1959399167403203,0.19797733788125582,0.7962443999218327,0.8252683657715276,0.15562074401299741,0.9602196460046941,0.5167666249896141,0.490996281519653,0.9358234447081184,0.2711623008260261
0.27283079260314624,0.27596793790279384,0.48671510009234686,0.22978669995049283,0.20274706659583996,0.20498746379136634,0.8512336119300898,0.8388330225940348,0.15423716161944412,0.936979646439899,0.5589021526801095,0.5266030263647398,0.8539988913846699,0.27867618711833453
0.31293663135992134,0.3099411011382269,1.0,0.24985741787117544,0.21069622181173642,0.21360621202644658,0.9334981458133615,0.8888908764937986,0.15187607301550554,0.9074252760758544,0.6454733884656867,0.7094295376935366,1.0,0.30982393129173547
0.29370317100755094,0.3029362407481899,0.3900961065769916,0.2661667358848776,0.21877521836753422,0.2213761345818388,0.9449666078328018,0.8653235911967092,0.1541685933370448,0.8850914734195192,0.6117022864441742,0.4346369839336165,0.9188964332366475,0.30539896812667344
0.3021254091927015,0.3102037416862443,0.23303222603949963,0.28313688633787615,0.22707979654891375,0.22903628714718505,0.9345281002951996,0.8750135890172153,0.1559659572543204,0.9149572556169321,0.6318761742302778,0.5124994819064304,0.6258640891744546,0.311316231216747
0.30243895312051516,0.3142136851052584,0.21219860812832933,0.29836826403789973,0.234611911156279,0.23612299703332373,0.8934398454271721,0.867970532276934,0.15474634111028762,0.9089126818914941,0.6135058784926288,0.4588853113843903,0.606506277208527,0.3101186287978871
0.3021660758355038,0.30974300537823907,0.2215768486928162,0.30418636040437697,0.2401085408318222,0.2426383607129723,0.8332267688005444,0.8572222116693937,0.15527289309806436,0.9002058607379411,0.5943236968798179,0.45491472097843366,0.5636838911755602,0.3083935592482855
0.2971753640929037,0.28844564646629123,0.3341521782314311,0.3060951799166267,0.24445160671166954,0.24714220818526622,0.7116140443814675,0.7180472456374307,0.15802924470253865,0.7572334723824841,0.5653957298698804,0.28701725840894965,0.31980351559824227,0.284345018590516
0.27752707284924194,0.2899580282191311,0.2658241616941783,0.3080615809865125,0.24898106693321487,0.25187895251238646,0.6317164069560907,0.7387615761128407,0.16305363134760564,0.7952386596191555,0.5884084560494105,0.528858177807579,0.3731068286598006,0.2922565754943631
0.27835034983814577,0.2812704126283563,0.16790860215080863,0.3029062720692105,0.2533453801272967,0.25511672876427793,0.521623079204411,0.6456787641264768,0.1700414157199951,0.6512525434868509,0.5738724008621862,0.32995716683535226,0.26960999733943825,0.2742202600124918
0.273412061658898,0.2852625934306252,0.17169295393004472,0.2997769920231036,0.2583525702987425,0.25877863123294453,0.4625105409493952,0.6743347572483701,0.17693050797774124,0.6888750266159218,0.5887360720595863,0.5424126457965248,0.3161377066678287,0.2837874876335511
0.26959431782299137,0.2659522340875037,0.23035774042559604,0.2925812132283008,0.26204008680389235,0.2607376136309041,0.36486296310331445,0.5706105239422998,0.18140925475979508,0.4964278347548717,0.5687937177981692,0.29687103874575715,0.2270538471572176,0.26162063645840206
0.24775718272154446,0.2571765273730361,0.26524556349662837,0.2853443661926399,0.2646968300781729,0.26247220467713006,0.29660182769200916,0.5640642993265002,0.18921283754660523,0.27874298112267537,0.5458310815796243,0.4561668764210215,0.322528538788207,0.26013940794244883
0.2531334464594671,0.26843212997766497,0.17637143877194636,0.2791471282436303,0.26853915276185536,0.2644557961197611,0.2669696969447597,0.5839806426891175,0.20967453610424036,0.20286349053530903,0.5610997749913921,0.5110105440852137,0.31255325820037383,0.26559410216138213
