High,Low,sma7,return_1d,vpt,return_5d,sma21,rsi,bollinger_mavg,bollinger_low,Volume,Close
RELIANCE.NS,RELIANCE.NS,,,,,,,,,RELIANCE.NS,RELIANCE.NS
0.06515997669396811,0.06691821841948142,0.06748695899705637,0.4181340432190419,0.05268505775971388,0.495943472418592,0.11021227171641079,0.6304668673799816,0.10347118728962945,0.16231196321951585,0.18429329559747817,0.06078045373001628
0.06350884094949516,0.07028804598000449,0.07103401708324031,0.69479235250732,0.06696388810067033,0.5715537889481219,0.11043498275350527,0.692009479866112,0.10593506131184793,0.1620004239253821,0.15774734341197158,0.07736770731602394
0.05795707816440798,0.06596219907621548,0.07117096463316108,0.40983636396329626,0.053303037133323766,0.38520328981620844,0.11202131459671227,0.5897517571806721,0.10688678584353084,0.1620834010834536,0.14529697157617377,0.061041059908565676
0.06994586341388931,0.049710647217935056,0.07439961920330607,0.7615133031666497,0.07356015952620928,0.5101691348241753,0.11404644535776798,0.6766714648575243,0.11041335929738982,0.1635483961490029,0.2747518816301732,0.08525848599268993
0.08619395403742891,0.08034963071722945,0.07677916381598215,0.652942025648082,0.08386266179647622,0.6073497615984176,0.11796293452448658,0.7147319794779234,0.11399299401797014,0.16329405009050418,0.37851558102196137,0.0974619096319429
0.09653145638350902,0.09191687737518817,0.07924429371026154,0.562024897559164,0.08512208487052969,0.7024602851984686,0.12143426523996492,0.7193639920961186,0.11807560130388728,0.16510453734220737,0.3648281988354407,0.0989547458107124
0.09026190744135087,0.09994709005460278,0.08238391294908542,0.5403181675382842,0.08417437779524822,0.6024326436947316,0.12526303609189227,0.711719933395409,0.12283883947598684,0.17088009344681315,0.29779573419520033,0.09784100808180018
0.10440428244965982,0.1016200636263227,0.09051543964769748,0.7096740416176934,0.10058660383338808,0.8006498574642942,0.130679459863828,0.7727564530300131,0.1279654566354258,0.17387874769881534,0.2884553573956239,0.11705852122669647
0.16365366651010826,0.1285785579929325,0.10333757254723852,0.9481937882283868,0.14288682537256758,0.9230900229546966,0.13782167498113207,0.8851376718338313,0.13530584369533294,0.1704654800325502,0.7541044328159506,0.1661093283568713
0.17102403399862198,0.16347166115320633,0.11761141792196672,0.5015551762697547,0.1375663348735739,0.8192747209485017,0.1445077750035001,0.8448916770224892,0.14256433265655755,0.17274406803310421,0.42905784340169395,0.15982994214555635
0.1516650339242509,0.15443765326447223,0.12665709680221637,0.4573626242493967,0.12746147835646732,0.7481805651726896,0.15085288318421342,0.7699318459997391,0.14941328749358462,0.179896583779327,0.2705693970946201,0.14786337501837232
0.15594841287220873,0.15233452094520428,0.13441542616568025,0.5753380318627965,0.13027634257021653,0.7716587010822923,0.15751486022570538,0.7783819356246151,0.15592653772647957,0.1867408079527238,0.36767356924876,0.15115708887214818
0.144605832548641,0.15297977885259006,0.14127672410361236,0.5128579580397424,0.12625944565384595,0.6424199834218843,0.1634871729736952,0.7474621064206772,0.1615941984270728,0.1933314530606502,0.2828091839512037,0.14644159579322347
0.14604160549117995,0.15486782302256819,0.14992524953941366,0.6377502001896314,0.1359253200351131,0.4516648988249381,0.16939479738925023,0.7793837801620953,0.16799093888336847,0.20157089668624145,0.22039160652433976,0.15769720929255948
0.14017891196767907,0.1541748299975637,0.15453027045873935,0.48184182065125014,0.12850510846477353,0.43929118719487675,0.17506888445446123,0.7202387514764059,0.17266996029224646,0.20687521456144548,0.18261683360987016,0.1489297414448708
0.14077710023970225,0.14461501956166967,0.15074354953546243,0.4790783886086996,0.12087223034068673,0.452974861818508,0.17909830495331092,0.6614340079429999,0.1765553034527283,0.21235060327187588,0.21579094552156752,0.13990153938808558
0.14460589337080132,0.15058990542646578,0.15015807702331263,0.6749525815913421,0.13454498807455778,0.5148009826846094,0.18352573686427942,0.7151793039722245,0.1810762848112888,0.2175649545267136,0.20287390978831998,0.15577790336151875
0.15695016385692928,0.16687040489402594,0.1533499927262223,0.6593721060489642,0.14675731648479712,0.6080601797701289,0.18847866113664713,0.758174955353921,0.18540723228867528,0.21993159220378428,0.2051933665603255,0.16995453379212644
0.1691557603162952,0.18268411660706596,0.15796018409539292,0.6493900644277124,0.1580701362983491,0.6154939640228676,0.1932015936392344,0.7944850001584278,0.19033255882458167,0.22212243002910687,0.2097886107694809,0.18306409362822695
0.2003906374657971,0.19425047270070162,0.16764513961435512,0.7775125492588085,0.18425735609265542,0.8093379291403922,0.19928981458524175,0.864955157045854,0.19701967461656955,0.22323759175598384,0.33510127736261225,0.2134709004490799
0.2034421831577825,0.20106567327900093,0.17375460419771716,0.45194895235660026,0.17295118097258927,0.790710041715036,0.20502135960514734,0.7782691694117068,0.20379642050552116,0.23126878942214585,0.2508088698341928,0.19998064178128383
0.18931426167486132,0.1932426631675046,0.17938105257113623,0.46057271974770064,0.1627366710359483,0.648558393528301,0.21090194045299637,0.7053730511829039,0.209176065049261,0.2387118716070294,0.18676601911939986,0.1878702323344731
0.18933833546800094,0.19144293715270533,0.1881167819445746,0.6426897509463338,0.17339897033971868,0.6378355948574699,0.21659298528656634,0.740649356556035,0.21595865434682904,0.25108350689644493,0.2595709112594926,0.20036127659770597
0.21317303139369104,0.2096803515093798,0.19825756950157525,0.7376622618951764,0.19539538737336387,0.6945149945582487,0.22422405509944754,0.8040567794046689,0.22280858776001922,0.25732358281058415,0.31189303936603446,0.22596200872758632
0.24349487461810637,0.2460352100976717,0.21026557391290313,0.7429704951195288,0.21895177182710007,0.6724694208322294,0.2319884855419918,0.8590902387656607,0.23038371778910594,0.25951014865771077,0.4961240703463592,0.2530615944719482
0.24061165993382405,0.23994008594236538,0.21914181187953674,0.490257962895,0.21177378768199956,0.6980522260069167,0.23879192443523634,0.8084880986848353,0.2374691826420784,0.2655800441748906,0.479893189952897,0.244496286858074
0.2584396456011574,0.19708218056061289,0.21860552801188782,0.3067295238724841,0.18378014702401407,0.5948305636208239,0.24391897018449615,0.6291375219273094,0.24291775135913007,0.2769789192780899,0.9954767563817882,0.20975929488968625
0.20567666604367374,0.20401719105662275,0.2199771863843759,0.5475080769164395,0.1835390866751228,0.5342839244353489,0.24908434197127494,0.6277956097360147,0.24741684876286152,0.28573318873749426,0.4344961545184284,0.20947385078500647
0.2301840479316365,0.21627943128186822,0.22779460131780438,0.7858719088558084,0.21138204469378813,0.5640626797835544,0.2548643314106581,0.7146067108760408,0.2511102195887511,0.2854635855446625,0.3544205568914287,0.24197434114200167
0.23595041429182617,0.24586723561909396,0.23437097879593893,0.5769369640705194,0.2147134306523114,0.4608353393015906,0.2585552304222305,0.724056974423384,0.25529924859063213,0.28652601758679647,0.26081104339390515,0.24587620009433286
0.2575746853203744,0.2635528252746786,0.2407995406050688,0.72115070697617,0.23601344142591768,0.606356751977774,0.2636739202126187,0.7801226446924441,0.261267378920522,0.28792798273342163,0.3005847984643447,0.27045390413789605
0.2734323804465454,0.2751671311363254,0.24554361795189072,0.6545490378007967,0.2492077678097815,0.8403810619261638,0.2700608022635792,0.8115831259104169,0.26782689648372027,0.2888681840587453,0.426012693086954,0.2858952203124048
0.30692585509586967,0.2898770983900054,0.25522429096946064,0.7207923479163324,0.27106533573267066,0.9589299258719772,0.27747985406011255,0.8581598500879288,0.2758623125886406,0.28948729317802496,0.41576564481896094,0.311495952442285
0.34695459661316785,0.3217686132778489,0.27599852948336645,0.8233907202909336,0.30718762844961395,0.9843450737714132,0.2870623912731206,0.9196126955371524,0.2853964804168211,0.28472200022224375,0.8595408879681353,0.35353721515123737
0.3641579251644559,0.35541192788520204,0.297505001739639,0.5794469955122498,0.3112617109824716,0.9861107895873166,0.296345402460938,0.9257967190866423,0.2955902989568876,0.28547506615041457,0.5723614135447951,0.35831954017572964
0.36185130426595247,0.3663303252704503,0.31579375229109197,0.6131730153915395,0.320029434040921,0.9117959671795817,0.3065074806640342,0.9391659246181363,0.3067217087709969,0.2906135686057513,0.3928203280062399,0.3685502691458159
0.35646923273637976,0.32783973340283024,0.3279461593195593,0.3122277659986102,0.28852375161993205,0.6776997664769375,0.31530273904096073,0.746075091466758,0.3152025983004688,0.3002994338079898,0.5178982051055219,0.3299826672245384
0.33575812948082484,0.32858367739165095,0.33738618905695283,0.5866918342674413,0.2934531829887014,0.5917166176195122,0.3236320038674968,0.7576157613199346,0.32327594825588424,0.3091561397242934,0.5192812336810183,0.33578808435062124
0.3306162909261895,0.31936890863994416,0.34172460345332023,0.4233254378562977,0.2768370929178651,0.34432974490525503,0.3303860415973021,0.6684293352110295,0.32974389415221583,0.31854141663695806,0.5342530873086493,0.31592126428628853
0.29601771804305643,0.29551631733839046,0.3383693792307968,0.3703340417552767,0.2538182003599118,0.21817212474599212,0.33525424219309885,0.5585559890835523,0.3333855936635136,0.32433319666900623,0.332957353213232,0.2882745399990474
0.3488768130655079,0.29414853991254186,0.3386753422190335,0.9990790474726972,0.31145985364172807,0.4422111276242074,0.34183324317082897,0.7070207528725763,0.34096434816418486,0.3310494796370171,0.6560097358027336,0.355654776384407
0.3628123674756335,0.3508045394354625,0.33662988821172946,0.47796820995538153,0.3017343039761022,0.5491959965808373,0.34850471656260196,0.6657527119915545,0.3485732203719861,0.34287418803463615,0.531344639759134,0.34416301054101084
0.34921311045555725,0.3457651656154005,0.33363217423502134,0.5725251063797809,0.30483454004443294,0.5402064213346881,0.3559049859645217,0.6731843766684844,0.3557512011866576,0.35410044586317796,0.3515426001880882,0.3478031750551428
0.34445590893906275,0.35171650521801034,0.3370561682153227,0.5864892795156463,0.30985111047329533,0.6462141051390675,0.3629992098568561,0.6856551498915293,0.36196895569967014,0.3619186541791118,0.2350918079520868,0.35368003322648744
0.3479157618761318,0.345909268373246,0.3378124690605461,0.4705503762764633,0.2991698679083528,0.7135954214064288,0.36832317898708267,0.6345781160009578,0.36625119252283045,0.3670300051975988,0.19214647745483457,0.34102242122152393
0.3455130367163727,0.3421897126894934,0.34239841758706213,0.5915498653709516,0.30482089645090843,0.46080282257153315,0.37270037147287494,0.6507360807305165,0.37127358197146065,0.37414334459129556,0.3337621960890123,0.34766048501043956
0.3383050126631474,0.34528531310719923,0.3505527164637038,0.5310523949812038,0.3023180672456291,0.4943243520904559,0.3773373777043142,0.637912184397176,0.377843458729454,0.3902898952991933,0.21570682129122618,0.3447102130991636
0.3353736636891981,0.34682107275905405,0.3485897676668074,0.5329468681906123,0.3000677060358764,0.4694934873577643,0.38345950233881687,0.6258538324075722,0.384298661320275,0.4101394379475067,0.17697464435970237,0.34206926298959506
0.3440714815136977,0.3368625690720012,0.3477200314067367,0.524789502184179,0.2967468620218484,0.4311069835061098,0.38941318968114014,0.6071453239799933,0.3889805124971655,0.4241026834115092,0.23680393524924565,0.33814359035551
0.3190834084628674,0.3276717492911603,0.34478077403650553,0.4818496925544217,0.28775773654030895,0.4381973894016584,0.3933687335510573,0.5561882524129393,0.39295232563923144,0.4396172788560296,0.22079895653168521,0.32746065749319253
0.3331632000214081,0.33355094640736527,0.3428625093956045,0.632526850375944,0.2988307431626745,0.46347134090364744,0.3977426263069015,0.5999383270673404,0.3963577270555366,0.451047157853021,0.21772425618229346,0.34040377761810936
0.3426298530093149,0.35226835116076505,0.3436669351970779,0.588716154587705,0.30415288878115776,0.499604991183137,0.4012655175243577,0.6203349596178191,0.3993125502455229,0.460194704681603,0.24295419123123177,0.34658982956061457
0.32816567988752376,0.3362626025303933,0.34114020387888433,0.44636213944214354,0.2903356090666944,0.44487298641967665,0.4033143002994476,0.5380677457264329,0.40022181579107785,0.4629971513916343,0.1606353354382233,0.330173048648023
0.32725266837070877,0.33098335723296024,0.3379946834826345,0.5033576748909776,0.2841804487990039,0.4314927369571876,0.4038438358667523,0.5036748677457221,0.3987322452314358,0.4613208124108021,0.18018604034695876,0.32294015493744677
0.3188432114610792,0.3278637865109324,0.3361864412047152,0.5921630008401475,0.2898325532061377,0.5005979480256381,0.4027341283915148,0.5302988468963992,0.3973318622279449,0.46089880960826307,0.23318739160889063,0.32955446905988184
0.322110847625216,0.3314632088591669,0.334006897731573,0.5080449636364994,0.28429887348415134,0.4231041244982079,0.4011025866935547,0.49734242960716596,0.3951171916634286,0.4613215796204589,0.13818531312816096,0.3230590313003959
0.33972256436539194,0.31658538693303406,0.33716618132884146,0.7186585041023883,0.3064872398861739,0.5029802335368679,0.4002130576978663,0.5999293311521232,0.39605889046416787,0.4617556615546193,0.4267180451441852,0.34932597038192525
0.3407076787925999,0.3435815555616618,0.3366195843098917,0.46991377772120835,0.2957447329704691,0.5180858328121084,0.40052021101624913,0.5351838155402622,0.39609942969578493,0.46179458794892264,0.20017234811816742,0.33662079502872755
0.33249044036768705,0.345021344673868,0.3355607612766863,0.5663524742314213,0.2980091882181991,0.5582761401054199,0.4006809410397352,0.5456119408870586,0.3972357249111459,0.4642293313713957,0.19362827698551785,0.3392617451382959
0.3522405436952111,0.3229924290334546,0.3344366185354207,0.44274785239539394,0.2838974742510101,0.4633334076714103,0.40098039005148,0.4615411466247719,0.3988967239389274,0.47436116704180237,0.4424389415459831,0.32239288836402047
0.32744480908098883,0.32397628208783535,0.3348078919822547,0.569658740327115,0.2865519419660915,0.5020811032000648,0.4027033022787968,0.47559062338499863,0.39742915887701347,0.4735902652017599,0.27523197347390466,0.32550972801702693
0.33494119917627596,0.3348227944379115,0.3370389734635125,0.6747012206948644,0.30327646326424595,0.4750664134692192,0.40221009632353055,0.5583704762146005,0.3974696981086303,0.473573189962828,0.19207835414774294,0.34499572121911715
0.3353015290006299,0.3434615121184391,0.33910161297316377,0.50133691756692,0.2967718076031962,0.49500600317992455,0.4018941338517681,0.5179122682442894,0.39696004691680564,0.47361570523131674,0.13247217100897274,0.3373345013133372
0.3152151613950501,0.3286796656030261,0.3349728931536068,0.44435505862043684,0.2827924457081046,0.4183795400181989,0.4006424106203793,0.4361402044161206,0.395356958405776,0.47237888897742725,0.2029583119857022,0.32075121667428874
0.3194438685923754,0.3152655041560297,0.333051196961914,0.5661611968227113,0.28496517571094865,0.49591521481970513,0.39923765574803105,0.4483837219257725,0.3944951818524858,0.47104604280718637,0.15627786708676658,0.3233207897538689
0.3267720773395809,0.33266310193999227,0.3324289763330658,0.6244527361934408,0.2949514125233834,0.5303212734506203,0.398956926927732,0.503093343153173,0.393876653154836,0.47135341094258615,0.19526886697013446,0.33495537367251516
0.3492612624757262,0.333119044504708,0.3379740479305696,0.7137766440368529,0.316861753521895,0.5546677757565603,0.39956352629580416,0.6074513774235337,0.3946585074606771,0.4692840288575851,0.39422053351938974,0.360770172877087
0.43438852382841253,0.3781846922991491,0.3535641843919676,1.0,0.37967773849240777,0.8757956635821479,0.40366769722999074,0.7970269749674932,0.399105222991329,0.4485203482717994,1.0,0.4334086238303768
0.43097668864907057,0.43181730855750355,0.36673416184843644,0.5654297338568818,0.3820013303943088,0.9606722809253162,0.4080206719491275,0.8023364813829874,0.40387625860788623,0.4382683357024227,0.42386985229629714,0.4361447646516877
0.44162061223063886,0.4293694855522888,0.37982851569500686,0.5022969175951398,0.37508346794048514,0.9159068180339778,0.4121765811086283,0.7588028522426056,0.4087689212687483,0.43447473607577464,0.3140560363308339,0.4279601558695091
0.4251622905091911,0.4323212182603099,0.39643968188358725,0.5947296751256739,0.38170623372444007,0.8954669728928624,0.4171857015000012,0.7763938303869145,0.41340908011472155,0.43056443790209725,0.19371019173425233,0.4357166305023047
0.44611358191233486,0.4430716743582771,0.4130714558758436,0.5652582124056738,0.3840282422959444,0.7951930235131819,0.42172142616401787,0.7826871323458668,0.4178801198076406,0.4276263189413653,0.24199023004295717,0.43842882961131446
0.42898248508628345,0.43409683831566215,0.4262483056833585,0.4788008692379935,0.37362823197332456,0.465705205173901,0.425402852521754,0.7112685133148469,0.4225527056758289,0.42874427800117404,0.18409022285572732,0.42615198045332037
0.42213468139041554,0.42675380904814053,0.4361730442824333,0.5688632430409207,0.37644222462898397,0.46784636427428633,0.4299969207950921,0.7206225695198276,0.4277384113831968,0.4315767752690332,0.2357368269067306,0.42945900948399085
0.4300875175274622,0.41273969254449516,0.43217494538007084,0.41170119317095905,0.356576585529701,0.41075616639925905,0.4338280612915063,0.5899249963202997,0.43144728360346396,0.43556994287252543,0.23967445098872306,0.40573789381556125
0.4017358185324934,0.3907588561702223,0.42470816834141145,0.4232136101560572,0.33874067692579507,0.3057529930611873,0.43636894221306466,0.4905608574917509,0.4344368555966889,0.44090802643418664,0.24797692023979517,0.384467410848489
0.4016157719361714,0.39255869780683417,0.41977500422145486,0.6062572368838789,0.34675343094052063,0.3302951622298769,0.43964302964557056,0.5257453439625872,0.43660287472018644,0.4434434015115782,0.30639599880271756,0.393817865792235
0.37722841452215305,0.37852058709509506,0.4103108888822785,0.40778671538136885,0.3269719572109769,0.28692671250571844,0.4406096224420263,0.425030926931061,0.4382383933699159,0.4467451003204897,0.21258290652088155,0.3702157545173018
0.37088549512640856,0.37432132494951376,0.4018643717194931,0.6095209109125088,0.33530011557903766,0.3111311670050183,0.4426154702210702,0.4641041112838879,0.44022024695273254,0.45042134976706155,0.20223837734986566,0.3799707219744973
0.38299494066962503,0.393398504277258,0.3961920830071973,0.5917272467742094,0.34126332072437887,0.42170273333052977,0.4448194765582697,0.4915234517698111,0.44336039501566904,0.4574103110389787,0.14017271332409495,0.38689422986809274
0.3954888673396354,0.3978139230181569,0.3920221105824365,0.6324567421004476,0.3530383866152032,0.5536838792606245,0.4484381458438279,0.5439353820511827,0.4470159878152933,0.4649493783602788,0.18418907933923442,0.4005987476564007
0.39693044584430603,0.40201330112669853,0.39054388914614735,0.5191877951817565,0.3487027151949767,0.498540763986478,0.451677002586926,0.5191762981192705,0.4494750593347503,0.46965258586416,0.17437199619193708,0.39550716484547477
0.3953927607284199,0.39673404353767017,0.39151333461789883,0.523608885403362,0.3450160062856826,0.5732041295347645,0.45381385616142433,0.4976593081667418,0.4520962940136444,0.4759277122882211,0.1481295412508933,0.39117691568266644
0.3883529180252735,0.3928946728642665,0.3902345038565821,0.512182592915154,0.3397266354282355,0.5112935849315035,0.45601786842273506,0.46642106692988977,0.45522254567177,0.48629205989754726,0.1348696010996205,0.3849671140736811
0.38102472082958305,0.3908068885131736,0.3922387052586823,0.5442493412153793,0.33897384704421424,0.4814701702471377,0.4589484729248198,0.4618507927746837,0.45818084374208023,0.49750499246353835,0.13123020001567448,0.3840867760320671
0.4171129848302181,0.39961354714957575,0.3960751975426323,0.6856211942990216,0.3583354256503137,0.5144096336753697,0.46279832768856866,0.5638948525512384,0.4616650018405959,0.5088552029343267,0.37896789754368654,0.4065229771301594
0.3974111237978263,0.4006215549478732,0.397656559741394,0.49802718401221996,0.3509908878406172,0.5009552172546298,0.4657080111918902,0.515782882333703,0.4634696302939256,0.514427584502263,0.1502291260935758,0.3978387931533359
0.39020297968692585,0.39822180363329396,0.3968589970415036,0.5330640840897497,0.3486429630945826,0.5069428419560731,0.467295510085007,0.5004457280671222,0.4616036039775817,0.5142893813769043,0.1321804481632665,0.39507883865027116
0.3915245172462306,0.40261338529702206,0.3970446430143838,0.5598628273248084,0.35011019753780953,0.5372364039581863,0.46560122020103545,0.5089590325193827,0.4596877762374032,0.5150051252642163,0.10139719491627647,0.3967920154005383
0.4059407561291436,0.4024213278220651,0.4008571144427925,0.6740207781170543,0.3678674283967988,0.6198885102377895,0.4647414183954345,0.6044234920511469,0.459181603042387,0.5156119243937825,0.16472763036005628,0.4175629231729657
0.4147103807817639,0.4228902941065392,0.4060343348947907,0.5685960231449142,0.37063260773152834,0.5454873121014998,0.46441004138628517,0.6180388399661916,0.4584553374722742,0.5170247171918627,0.19059994011307016,0.4207985111583742
0.40798285590157823,0.3876153296581385,0.4057696245117578,0.3237603166251354,0.3388545470020696,0.43345753237189016,0.4619363013792056,0.40620025614222693,0.4557205879584769,0.5180054512780385,0.1428051894935529,0.38225472291885054
0.3803520251431295,0.37688893147066393,0.40015238860353686,0.46085182056700497,0.32649534594829177,0.38856244597412554,0.4586611150240688,0.34394340828156816,0.4528723267262613,0.515586040435555,0.15383408777389482,0.36764624545299507
0.37852589746566545,0.36849000709095725,0.395817396508498,0.550754170357524,0.32665720772585616,0.38298728029650303,0.45596279196074996,0.34495834831372757,0.44987232697558,0.5148765287725365,0.22237637672442556,0.367836434830659
0.36137078740807704,0.3670982279196965,0.3904854787869855,0.49009374050695836,0.3184488772170758,0.2725447685644006,0.45266448676158866,0.3036444792397421,0.44755688799815596,0.5102046467831938,0.1317299206089069,0.3581767861157529
0.36089023854178637,0.3409418902873925,0.3827540006147564,0.45699361586097176,0.3059968711400706,0.20635341788511313,0.4497746164482327,0.24477851783953292,0.4455518727018264,0.5028729761029649,0.24291697215719615,0.34328267249939703
0.33229831441313606,0.33770246186493436,0.370807856612308,0.49660324544436835,0.29889476299453566,0.31108677279923763,0.44748033850430724,0.21386036073522735,0.4426827684206365,0.4943504286248745,0.21953844014760934,0.3348839966425269
0.33349957945088626,0.3402940509232065,0.35881360615253566,0.5680461399444116,0.301376257590857,0.37640993021423597,0.4448877134333237,0.2329346520141537,0.44110400718835874,0.48895368987162197,0.16693791735860267,0.3377866411902949
0.3176178143843279,0.3029072700213655,0.3466165242175362,0.2962131898239067,0.26858870488519626,0.22087466733609795,0.4415387659694229,0.10436003316747317,0.4371055543359712,0.4733542594536934,0.26602455044818124,0.2978390620174848
0.2973872142974282,0.2964282269337084,0.3369014801952718,0.5665550235978473,0.27077034094045843,0.26616198096692306,0.4378573455357978,0.1210952197728073,0.43289514001679663,0.461214606961368,0.2599982250022601,0.3004086991123386
0.29635405138543736,0.2975800257406994,0.32557415301926895,0.47732927659963553,0.2614717287159774,0.27841657639475265,0.43334804833192064,0.0904361333785686,0.42748356397189213,0.448596942393857,0.21327924246768476,0.2894403221453412
0.2888096235285934,0.2897091332865315,0.3167047874036817,0.5985673318002303,0.2677242802608758,0.3396745134387176,0.42854480561561903,0.1407626654455552,0.4226777764356118,0.4394058794518177,0.2184913881961966,0.2967921562341401
0.29991006187784097,0.30449105497354967,0.31188508644696156,0.636423080294815,0.27898032943956064,0.3809500125699927,0.42458485716901206,0.22612463797832622,0.41872218459586485,0.433624972767332,0.24248392801697088,0.30992565778254155
0.28160153748984196,0.22643005611426537,0.2961058724618919,0.0,0.2134754850420577,0.19220858253429612,0.4169269748287624,0.020773527812706805,0.4109673674144608,0.4101563644436746,0.7082236349473392,0.2256765006076329
